  Time(sec)     RMS      ENVELOPE
    1.9700  0.44713E-05  0.46255E-05
    1.9800  0.43621E-05  0.46595E-05
    1.9900  0.42125E-05  0.46935E-05
    2.0000  0.40271E-05  0.47275E-05
    2.0100  0.38103E-05  0.47616E-05
    2.0200  0.35635E-05  0.47956E-05
    2.0300  0.32842E-05  0.48296E-05
    2.0400  0.29678E-05  0.48636E-05
    2.0500  0.26125E-05  0.48976E-05
    2.0600  0.22236E-05  0.49316E-05
    2.0700  0.18181E-05  0.49657E-05
    2.0800  0.14302E-05  0.49997E-05
    2.0900  0.11248E-05  0.50337E-05
    2.1000  0.10085E-05  0.50677E-05
    2.1100  0.11428E-05  0.51017E-05
    2.1200  0.14487E-05  0.51357E-05
    2.1300  0.18271E-05  0.51698E-05
    2.1400  0.22266E-05  0.52038E-05
    2.1500  0.26255E-05  0.52378E-05
    2.1600  0.30157E-05  0.52718E-05
    2.1700  0.33937E-05  0.53058E-05
    2.1800  0.37572E-05  0.53398E-05
    2.1900  0.41023E-05  0.53738E-05
    2.2000  0.44238E-05  0.54079E-05
    2.2100  0.47154E-05  0.54419E-05
    2.2200  0.49719E-05  0.54759E-05
    2.2300  0.51898E-05  0.55099E-05
    2.2400  0.53681E-05  0.55439E-05
    2.2500  0.55068E-05  0.55779E-05
    2.2600  0.56059E-05  0.56120E-05
    2.2700  0.56645E-05  0.56460E-05
    2.2800  0.56800E-05  0.56800E-05
    2.2900  0.56486E-05  0.55423E-05
    2.3000  0.55669E-05  0.54046E-05
    2.3100  0.54340E-05  0.52669E-05
    2.3200  0.52525E-05  0.51293E-05
    2.3300  0.50291E-05  0.49916E-05
    2.3400  0.47735E-05  0.48539E-05
    2.3500  0.44968E-05  0.47162E-05
    2.3600  0.42097E-05  0.45785E-05
    2.3700  0.39210E-05  0.44408E-05
    2.3800  0.36366E-05  0.43031E-05
    2.3900  0.33599E-05  0.41655E-05
    2.4000  0.30927E-05  0.40278E-05
    2.4100  0.28374E-05  0.38901E-05
    2.4200  0.25987E-05  0.37524E-05
    2.4300  0.23840E-05  0.36147E-05
    2.4400  0.22015E-05  0.34770E-05
    2.4500  0.20573E-05  0.33393E-05
    2.4600  0.19525E-05  0.32017E-05
    2.4700  0.18827E-05  0.30640E-05
