  Time(sec)     RMS      ENVELOPE
    0.0000  0.12159E-06  0.00000E+00
    0.0100  0.10054E-05  0.00000E+00
    0.0200  0.41232E-05  0.00000E+00
    0.0300  0.11449E-04  0.00000E+00
    0.0400  0.24697E-04  0.00000E+00
    0.0500  0.44717E-04  0.00000E+00
    0.0600  0.71219E-04  0.00000E+00
    0.0700  0.10275E-03  0.00000E+00
    0.0800  0.13689E-03  0.00000E+00
    0.0900  0.17054E-03  0.00000E+00
    0.1000  0.20035E-03  0.00000E+00
    0.1100  0.22313E-03  0.00000E+00
    0.1200  0.23622E-03  0.00000E+00
    0.1300  0.23769E-03  0.23769E-03
    0.1400  0.22654E-03  0.24215E-03
    0.1500  0.20277E-03  0.24662E-03
    0.1600  0.16730E-03  0.25108E-03
    0.1700  0.12194E-03  0.25554E-03
    0.1800  0.69194E-04  0.26001E-03
    0.1900  0.13559E-04  0.26447E-03
    0.2000  0.48409E-04  0.26894E-03
    0.2100  0.10563E-03  0.27340E-03
    0.2200  0.15881E-03  0.27786E-03
    0.2300  0.20548E-03  0.28233E-03
    0.2400  0.24393E-03  0.28679E-03
    0.2500  0.27313E-03  0.29126E-03
    0.2600  0.29273E-03  0.29572E-03
    0.2700  0.30299E-03  0.30019E-03
    0.2800  0.30465E-03  0.30465E-03
    0.2900  0.29882E-03  0.30008E-03
    0.3000  0.28684E-03  0.29552E-03
    0.3100  0.27018E-03  0.29095E-03
    0.3200  0.25034E-03  0.28638E-03
    0.3300  0.22875E-03  0.28182E-03
    0.3400  0.20666E-03  0.27725E-03
    0.3500  0.18509E-03  0.27268E-03
    0.3600  0.16475E-03  0.26812E-03
    0.3700  0.14606E-03  0.26355E-03
    0.3800  0.12913E-03  0.25898E-03
    0.3900  0.11387E-03  0.25442E-03
    0.4000  0.99999E-04  0.24985E-03
    0.4100  0.87169E-04  0.24528E-03
    0.4200  0.74980E-04  0.24072E-03
    0.4300  0.63062E-04  0.23615E-03
    0.4400  0.51143E-04  0.23158E-03
    0.4500  0.39130E-04  0.22702E-03
    0.4600  0.27354E-04  0.22245E-03
    0.4700  0.17687E-04  0.21788E-03
    0.4800  0.16683E-04  0.21332E-03
    0.4900  0.26238E-04  0.20875E-03
    0.5000  0.39497E-04  0.20418E-03
    0.5100  0.53569E-04  0.19962E-03
    0.5200  0.67450E-04  0.19505E-03
    0.5300  0.80594E-04  0.19048E-03
    0.5400  0.92643E-04  0.18592E-03
    0.5500  0.10336E-03  0.18135E-03
    0.5600  0.11262E-03  0.17678E-03
    0.5700  0.12038E-03  0.17222E-03
    0.5800  0.12667E-03  0.16765E-03
    0.5900  0.13158E-03  0.16308E-03
    0.6000  0.13524E-03  0.15852E-03
    0.6100  0.13781E-03  0.15395E-03
    0.6200  0.13944E-03  0.14938E-03
    0.6300  0.14022E-03  0.14482E-03
    0.6400  0.14025E-03  0.14025E-03
    0.6500  0.13959E-03  0.13857E-03
    0.6600  0.13829E-03  0.13690E-03
    0.6700  0.13638E-03  0.13522E-03
    0.6800  0.13385E-03  0.13355E-03
    0.6900  0.13071E-03  0.13188E-03
    0.7000  0.12697E-03  0.13020E-03
    0.7100  0.12269E-03  0.12853E-03
    0.7200  0.11793E-03  0.12685E-03
    0.7300  0.11276E-03  0.12518E-03
    0.7400  0.10729E-03  0.12350E-03
    0.7500  0.10159E-03  0.12183E-03
    0.7600  0.95720E-04  0.12015E-03
    0.7700  0.89719E-04  0.11848E-03
    0.7800  0.83601E-04  0.11680E-03
    0.7900  0.77378E-04  0.11513E-03
    0.8000  0.71069E-04  0.11345E-03
    0.8100  0.64699E-04  0.11178E-03
    0.8200  0.58303E-04  0.11010E-03
    0.8300  0.51917E-04  0.10843E-03
    0.8400  0.45575E-04  0.10675E-03
    0.8500  0.39317E-04  0.10508E-03
    0.8600  0.33186E-04  0.10340E-03
    0.8700  0.27230E-04  0.10173E-03
    0.8800  0.21499E-04  0.10005E-03
    0.8900  0.16051E-04  0.98380E-04
    0.9000  0.11015E-04  0.96705E-04
    0.9100  0.69011E-05  0.95030E-04
    0.9200  0.56939E-05  0.93356E-04
    0.9300  0.85716E-05  0.91681E-04
    0.9400  0.13047E-04  0.90006E-04
    0.9500  0.17992E-04  0.88331E-04
    0.9600  0.23157E-04  0.86657E-04
    0.9700  0.28461E-04  0.84982E-04
    0.9800  0.33840E-04  0.83307E-04
    0.9900  0.39208E-04  0.81632E-04
    1.0000  0.44443E-04  0.79958E-04
    1.0100  0.49405E-04  0.78283E-04
    1.0200  0.53944E-04  0.76608E-04
    1.0300  0.57917E-04  0.74933E-04
    1.0400  0.61206E-04  0.73258E-04
    1.0500  0.63727E-04  0.71584E-04
    1.0600  0.65444E-04  0.69909E-04
    1.0700  0.66370E-04  0.68234E-04
    1.0800  0.66559E-04  0.66559E-04
    1.0900  0.66092E-04  0.65047E-04
    1.1000  0.65075E-04  0.63535E-04
    1.1100  0.63632E-04  0.62023E-04
    1.1200  0.61913E-04  0.60511E-04
    1.1300  0.60084E-04  0.58999E-04
    1.1400  0.58313E-04  0.57487E-04
    1.1500  0.56741E-04  0.55975E-04
    1.1600  0.55464E-04  0.54464E-04
    1.1700  0.54517E-04  0.52952E-04
    1.1800  0.53876E-04  0.51440E-04
    1.1900  0.53463E-04  0.49928E-04
    1.2000  0.53173E-04  0.48416E-04
    1.2100  0.52894E-04  0.46904E-04
    1.2200  0.52532E-04  0.45392E-04
    1.2300  0.52005E-04  0.43880E-04
    1.2400  0.51228E-04  0.42368E-04
    1.2500  0.50116E-04  0.40856E-04
    1.2600  0.48592E-04  0.39344E-04
    1.2700  0.46600E-04  0.37832E-04
    1.2800  0.44113E-04  0.36320E-04
    1.2900  0.41127E-04  0.34808E-04
    1.3000  0.37673E-04  0.33296E-04
    1.3100  0.33817E-04  0.31784E-04
    1.3200  0.29668E-04  0.30272E-04
    1.3300  0.25368E-04  0.28760E-04
    1.3400  0.21089E-04  0.27248E-04
    1.3500  0.17016E-04  0.25736E-04
    1.3600  0.13326E-04  0.24224E-04
    1.3700  0.10175E-04  0.22712E-04
    1.3800  0.77111E-05  0.21200E-04
    1.3900  0.61026E-05  0.19688E-04
    1.4000  0.54336E-05  0.18176E-04
    1.4100  0.55063E-05  0.16664E-04
    1.4200  0.59376E-05  0.15152E-04
    1.4300  0.64481E-05  0.13640E-04
    1.4400  0.69132E-05  0.12128E-04
    1.4500  0.72811E-05  0.10616E-04
    1.4600  0.75153E-05  0.91037E-05
    1.4700  0.75917E-05  0.75917E-05
    1.4800  0.75188E-05  0.86473E-05
    1.4900  0.73437E-05  0.97029E-05
    1.5000  0.71452E-05  0.10758E-04
    1.5100  0.70197E-05  0.11814E-04
    1.5200  0.70560E-05  0.12870E-04
    1.5300  0.73165E-05  0.13925E-04
    1.5400  0.78364E-05  0.14981E-04
    1.5500  0.86360E-05  0.16036E-04
    1.5600  0.97283E-05  0.17092E-04
    1.5700  0.11109E-04  0.18148E-04
    1.5800  0.12743E-04  0.19203E-04
    1.5900  0.14570E-04  0.20259E-04
    1.6000  0.16528E-04  0.21314E-04
    1.6100  0.18566E-04  0.22370E-04
    1.6200  0.20643E-04  0.23426E-04
    1.6300  0.22711E-04  0.24481E-04
    1.6400  0.24722E-04  0.25537E-04
    1.6500  0.26633E-04  0.26592E-04
    1.6600  0.28395E-04  0.27648E-04
    1.6700  0.29942E-04  0.28704E-04
    1.6800  0.31201E-04  0.29759E-04
    1.6900  0.32121E-04  0.30815E-04
    1.7000  0.32688E-04  0.31870E-04
    1.7100  0.32926E-04  0.32926E-04
    1.7200  0.32882E-04  0.32731E-04
    1.7300  0.32618E-04  0.32537E-04
    1.7400  0.32190E-04  0.32342E-04
    1.7500  0.31627E-04  0.32148E-04
    1.7600  0.30924E-04  0.31953E-04
    1.7700  0.30050E-04  0.31758E-04
    1.7800  0.28968E-04  0.31564E-04
    1.7900  0.27644E-04  0.31369E-04
    1.8000  0.26071E-04  0.31175E-04
    1.8100  0.24272E-04  0.30980E-04
    1.8200  0.22315E-04  0.30786E-04
    1.8300  0.20306E-04  0.30591E-04
    1.8400  0.18375E-04  0.30396E-04
    1.8500  0.16645E-04  0.30202E-04
    1.8600  0.15205E-04  0.30007E-04
    1.8700  0.14095E-04  0.29813E-04
    1.8800  0.13293E-04  0.29618E-04
    1.8900  0.12728E-04  0.29423E-04
    1.9000  0.12305E-04  0.29229E-04
    1.9100  0.11935E-04  0.29034E-04
    1.9200  0.11546E-04  0.28840E-04
    1.9300  0.11087E-04  0.28645E-04
    1.9400  0.10526E-04  0.28451E-04
    1.9500  0.98567E-05  0.28256E-04
    1.9600  0.91110E-05  0.28061E-04
    1.9700  0.83822E-05  0.27867E-04
    1.9800  0.78184E-05  0.27672E-04
    1.9900  0.75812E-05  0.27478E-04
    2.0000  0.77671E-05  0.27283E-04
    2.0100  0.83506E-05  0.27088E-04
    2.0200  0.92166E-05  0.26894E-04
    2.0300  0.10232E-04  0.26699E-04
    2.0400  0.11291E-04  0.26505E-04
    2.0500  0.12333E-04  0.26310E-04
    2.0600  0.13343E-04  0.26116E-04
    2.0700  0.14322E-04  0.25921E-04
    2.0800  0.15267E-04  0.25726E-04
    2.0900  0.16167E-04  0.25532E-04
    2.1000  0.17022E-04  0.25337E-04
    2.1100  0.17844E-04  0.25143E-04
    2.1200  0.18645E-04  0.24948E-04
    2.1300  0.19432E-04  0.24754E-04
    2.1400  0.20207E-04  0.24559E-04
    2.1500  0.20964E-04  0.24364E-04
    2.1600  0.21688E-04  0.24170E-04
    2.1700  0.22346E-04  0.23975E-04
    2.1800  0.22885E-04  0.23781E-04
    2.1900  0.23250E-04  0.23586E-04
    2.2000  0.23391E-04  0.23391E-04
    2.2100  0.23280E-04  0.23120E-04
    2.2200  0.22897E-04  0.22849E-04
    2.2300  0.22232E-04  0.22578E-04
    2.2400  0.21282E-04  0.22307E-04
    2.2500  0.20050E-04  0.22037E-04
    2.2600  0.18553E-04  0.21766E-04
    2.2700  0.16813E-04  0.21495E-04
    2.2800  0.14861E-04  0.21224E-04
    2.2900  0.12733E-04  0.20953E-04
    2.3000  0.10489E-04  0.20682E-04
    2.3100  0.82075E-05  0.20411E-04
    2.3200  0.59783E-05  0.20140E-04
    2.3300  0.39071E-05  0.19869E-04
    2.3400  0.22315E-05  0.19598E-04
    2.3500  0.18663E-05  0.19327E-04
    2.3600  0.30758E-05  0.19056E-04
    2.3700  0.46851E-05  0.18785E-04
    2.3800  0.63480E-05  0.18514E-04
    2.3900  0.79921E-05  0.18243E-04
    2.4000  0.95839E-05  0.17972E-04
    2.4100  0.11095E-04  0.17701E-04
    2.4200  0.12492E-04  0.17430E-04
    2.4300  0.13733E-04  0.17159E-04
    2.4400  0.14759E-04  0.16888E-04
    2.4500  0.15511E-04  0.16617E-04
    2.4600  0.15947E-04  0.16346E-04
    2.4700  0.16075E-04  0.16075E-04
    2.4800  0.15955E-04  0.16037E-04
    2.4900  0.15686E-04  0.16000E-04
    2.5000  0.15376E-04  0.15962E-04
    2.5100  0.15098E-04  0.15925E-04
    2.5200  0.14861E-04  0.15887E-04
    2.5300  0.14613E-04  0.15849E-04
    2.5400  0.14278E-04  0.15812E-04
    2.5500  0.13794E-04  0.15774E-04
    2.5600  0.13120E-04  0.15737E-04
    2.5700  0.12233E-04  0.15699E-04
    2.5800  0.11129E-04  0.15661E-04
    2.5900  0.98261E-05  0.15624E-04
    2.6000  0.83631E-05  0.15586E-04
    2.6100  0.67926E-05  0.15549E-04
    2.6200  0.51778E-05  0.15511E-04
    2.6300  0.36001E-05  0.15473E-04
    2.6400  0.21990E-05  0.15436E-04
    2.6500  0.13652E-05  0.15398E-04
    2.6600  0.16506E-05  0.15361E-04
    2.6700  0.23717E-05  0.15323E-04
    2.6800  0.29705E-05  0.15285E-04
    2.6900  0.33424E-05  0.15248E-04
    2.7000  0.35157E-05  0.15210E-04
    2.7100  0.35813E-05  0.15173E-04
    2.7200  0.36533E-05  0.15135E-04
    2.7300  0.38130E-05  0.15098E-04
    2.7400  0.40784E-05  0.15060E-04
    2.7500  0.44322E-05  0.15022E-04
    2.7600  0.48589E-05  0.14985E-04
    2.7700  0.53502E-05  0.14947E-04
    2.7800  0.58889E-05  0.14910E-04
    2.7900  0.64425E-05  0.14872E-04
    2.8000  0.69753E-05  0.14834E-04
    2.8100  0.74742E-05  0.14797E-04
    2.8200  0.79704E-05  0.14759E-04
    2.8300  0.85291E-05  0.14722E-04
    2.8400  0.92093E-05  0.14684E-04
    2.8500  0.10018E-04  0.14646E-04
    2.8600  0.10897E-04  0.14609E-04
    2.8700  0.11751E-04  0.14571E-04
    2.8800  0.12498E-04  0.14534E-04
    2.8900  0.13095E-04  0.14496E-04
    2.9000  0.13545E-04  0.14459E-04
    2.9100  0.13871E-04  0.14421E-04
    2.9200  0.14102E-04  0.14383E-04
    2.9300  0.14250E-04  0.14346E-04
    2.9400  0.14308E-04  0.14308E-04
    2.9500  0.14256E-04  0.14301E-04
    2.9600  0.14069E-04  0.14293E-04
    2.9700  0.13737E-04  0.14286E-04
    2.9800  0.13285E-04  0.14278E-04
    2.9900  0.12776E-04  0.14271E-04
    3.0000  0.12316E-04  0.14263E-04
    3.0100  0.12025E-04  0.14256E-04
    3.0200  0.11992E-04  0.14249E-04
    3.0300  0.12235E-04  0.14241E-04
    3.0400  0.12688E-04  0.14234E-04
    3.0500  0.13236E-04  0.14226E-04
    3.0600  0.13747E-04  0.14219E-04
    3.0700  0.14103E-04  0.14211E-04
    3.0800  0.14204E-04  0.14204E-04
    3.0900  0.13976E-04  0.13618E-04
    3.1000  0.13373E-04  0.13033E-04
    3.1100  0.12395E-04  0.12447E-04
    3.1200  0.11084E-04  0.11862E-04
    3.1300  0.95184E-05  0.11276E-04
    3.1400  0.77973E-05  0.10690E-04
    3.1500  0.60404E-05  0.10105E-04
    3.1600  0.43899E-05  0.95192E-05
    3.1700  0.30521E-05  0.89336E-05
    3.1800  0.23911E-05  0.83480E-05
    3.1900  0.26272E-05  0.77624E-05
    3.2000  0.33021E-05  0.71769E-05
    3.2100  0.39699E-05  0.65913E-05
    3.2200  0.44642E-05  0.60057E-05
    3.2300  0.47465E-05  0.54201E-05
    3.2400  0.48345E-05  0.48345E-05
    3.2500  0.47750E-05  0.51251E-05
    3.2600  0.46261E-05  0.54158E-05
    3.2700  0.44439E-05  0.57064E-05
    3.2800  0.42758E-05  0.59970E-05
    3.2900  0.41678E-05  0.62877E-05
    3.3000  0.41799E-05  0.65783E-05
    3.3100  0.43852E-05  0.68690E-05
    3.3200  0.48343E-05  0.71596E-05
    3.3300  0.55113E-05  0.74503E-05
    3.3400  0.63370E-05  0.77409E-05
    3.3500  0.72041E-05  0.80315E-05
    3.3600  0.79968E-05  0.83222E-05
    3.3700  0.85965E-05  0.86128E-05
    3.3800  0.89035E-05  0.89035E-05
    3.3900  0.88621E-05  0.84747E-05
    3.4000  0.84679E-05  0.80459E-05
    3.4100  0.77589E-05  0.76172E-05
    3.4200  0.68037E-05  0.71884E-05
    3.4300  0.56849E-05  0.67596E-05
    3.4400  0.44818E-05  0.63309E-05
    3.4500  0.32585E-05  0.59021E-05
    3.4600  0.20655E-05  0.54733E-05
    3.4700  0.95043E-06  0.50446E-05
    3.4800  0.12013E-06  0.46158E-05
    3.4900  0.90637E-06  0.41871E-05
    3.5000  0.15764E-05  0.37583E-05
    3.5100  0.20675E-05  0.33295E-05
    3.5200  0.23706E-05  0.29008E-05
    3.5300  0.24720E-05  0.24720E-05
    3.5400  0.23583E-05  0.30180E-05
    3.5500  0.20393E-05  0.35640E-05
    3.5600  0.16105E-05  0.41101E-05
    3.5700  0.14410E-05  0.46561E-05
    3.5800  0.20395E-05  0.52021E-05
    3.5900  0.32056E-05  0.57482E-05
    3.6000  0.45881E-05  0.62942E-05
    3.6100  0.59842E-05  0.68402E-05
    3.6200  0.72546E-05  0.73862E-05
    3.6300  0.82966E-05  0.79323E-05
    3.6400  0.90425E-05  0.84783E-05
    3.6500  0.94643E-05  0.90243E-05
    3.6600  0.95703E-05  0.95703E-05
    3.6700  0.93847E-05  0.94725E-05
    3.6800  0.89302E-05  0.93747E-05
    3.6900  0.82443E-05  0.92769E-05
    3.7000  0.74209E-05  0.91790E-05
    3.7100  0.66344E-05  0.90812E-05
    3.7200  0.60997E-05  0.89834E-05
    3.7300  0.59690E-05  0.88856E-05
    3.7400  0.62351E-05  0.87877E-05
    3.7500  0.67558E-05  0.86899E-05
    3.7600  0.73559E-05  0.85921E-05
    3.7700  0.78859E-05  0.84943E-05
    3.7800  0.82286E-05  0.83964E-05
    3.7900  0.82986E-05  0.82986E-05
    3.8000  0.80483E-05  0.83690E-05
    3.8100  0.74696E-05  0.84394E-05
    3.8200  0.65847E-05  0.85098E-05
    3.8300  0.54428E-05  0.85802E-05
    3.8400  0.41467E-05  0.86506E-05
    3.8500  0.29771E-05  0.87210E-05
    3.8600  0.26600E-05  0.87914E-05
    3.8700  0.36280E-05  0.88618E-05
    3.8800  0.51562E-05  0.89322E-05
    3.8900  0.66835E-05  0.90026E-05
    3.9000  0.79459E-05  0.90730E-05
    3.9100  0.88050E-05  0.91434E-05
    3.9200  0.92138E-05  0.92138E-05
    3.9300  0.92021E-05  0.92525E-05
    3.9400  0.88464E-05  0.92912E-05
    3.9500  0.82435E-05  0.93299E-05
    3.9600  0.74943E-05  0.93686E-05
    3.9700  0.66870E-05  0.94072E-05
    3.9800  0.58751E-05  0.94459E-05
    3.9900  0.50727E-05  0.94846E-05
    4.0000  0.42720E-05  0.95233E-05
    4.0100  0.34621E-05  0.95620E-05
    4.0200  0.26448E-05  0.96007E-05
    4.0300  0.18726E-05  0.96393E-05
    4.0400  0.13813E-05  0.96780E-05
    4.0500  0.16326E-05  0.97167E-05
    4.0600  0.24846E-05  0.97554E-05
    4.0700  0.35548E-05  0.97941E-05
    4.0800  0.47015E-05  0.98328E-05
    4.0900  0.58734E-05  0.98714E-05
    4.1000  0.70300E-05  0.99101E-05
    4.1100  0.81109E-05  0.99488E-05
    4.1200  0.90329E-05  0.99875E-05
    4.1300  0.97085E-05  0.10026E-04
    4.1400  0.10073E-04  0.10065E-04
    4.1500  0.10104E-04  0.10104E-04
    4.1600  0.98093E-05  0.10018E-04
    4.1700  0.92202E-05  0.99317E-05
    4.1800  0.83801E-05  0.98458E-05
    4.1900  0.73612E-05  0.97599E-05
    4.2000  0.62735E-05  0.96740E-05
    4.2100  0.52410E-05  0.95881E-05
    4.2200  0.43401E-05  0.95022E-05
    4.2300  0.35448E-05  0.94163E-05
    4.2400  0.27477E-05  0.93304E-05
    4.2500  0.18998E-05  0.92444E-05
    4.2600  0.14080E-05  0.91585E-05
    4.2700  0.21766E-05  0.90726E-05
    4.2800  0.36672E-05  0.89867E-05
    4.2900  0.52844E-05  0.89008E-05
    4.3000  0.67585E-05  0.88149E-05
    4.3100  0.78948E-05  0.87290E-05
    4.3200  0.85334E-05  0.86431E-05
    4.3300  0.85572E-05  0.85572E-05
    4.3400  0.79201E-05  0.88848E-05
    4.3500  0.66843E-05  0.92124E-05
    4.3600  0.50796E-05  0.95400E-05
    4.3700  0.36814E-05  0.98676E-05
    4.3800  0.36093E-05  0.10195E-04
    4.3900  0.50090E-05  0.10523E-04
    4.4000  0.68324E-05  0.10850E-04
    4.4100  0.85349E-05  0.11178E-04
    4.4200  0.99525E-05  0.11506E-04
    4.4300  0.11071E-04  0.11833E-04
    4.4400  0.11929E-04  0.12161E-04
    4.4500  0.12560E-04  0.12488E-04
    4.4600  0.12971E-04  0.12816E-04
    4.4700  0.13144E-04  0.13144E-04
    4.4800  0.13048E-04  0.12639E-04
    4.4900  0.12658E-04  0.12134E-04
    4.5000  0.11972E-04  0.11629E-04
    4.5100  0.11060E-04  0.11124E-04
    4.5200  0.10067E-04  0.10619E-04
    4.5300  0.91699E-05  0.10114E-04
    4.5400  0.84579E-05  0.96087E-05
    4.5500  0.78685E-05  0.91037E-05
    4.5600  0.72395E-05  0.85987E-05
    4.5700  0.64222E-05  0.80937E-05
    4.5800  0.53464E-05  0.75888E-05
    4.5900  0.40324E-05  0.70838E-05
    4.6000  0.25879E-05  0.65788E-05
    4.6100  0.12843E-05  0.60738E-05
    4.6200  0.11932E-05  0.55688E-05
    4.6300  0.21845E-05  0.50638E-05
    4.6400  0.30560E-05  0.45588E-05
    4.6500  0.35394E-05  0.40538E-05
    4.6600  0.35488E-05  0.35488E-05
    4.6700  0.30839E-05  0.35118E-05
    4.6800  0.22186E-05  0.34748E-05
    4.6900  0.11023E-05  0.34378E-05
    4.7000  0.51599E-06  0.34008E-05
    4.7100  0.15562E-05  0.33637E-05
    4.7200  0.25037E-05  0.33267E-05
    4.7300  0.30898E-05  0.32897E-05
    4.7400  0.32527E-05  0.32527E-05
    4.7500  0.30230E-05  0.32563E-05
    4.7600  0.25191E-05  0.32599E-05
    4.7700  0.19856E-05  0.32635E-05
    4.7800  0.18182E-05  0.32671E-05
    4.7900  0.21733E-05  0.32707E-05
    4.8000  0.27136E-05  0.32743E-05
    4.8100  0.31331E-05  0.32779E-05
    4.8200  0.32815E-05  0.32815E-05
    4.8300  0.31119E-05  0.40029E-05
    4.8400  0.27092E-05  0.47244E-05
    4.8500  0.24008E-05  0.54458E-05
    4.8600  0.27315E-05  0.61673E-05
    4.8700  0.37977E-05  0.68887E-05
    4.8800  0.52431E-05  0.76101E-05
    4.8900  0.68031E-05  0.83316E-05
    4.9000  0.83330E-05  0.90530E-05
    4.9100  0.97419E-05  0.97745E-05
    4.9200  0.10964E-04  0.10496E-04
    4.9300  0.11952E-04  0.11217E-04
    4.9400  0.12686E-04  0.11939E-04
    4.9500  0.13162E-04  0.12660E-04
    4.9600  0.13382E-04  0.13382E-04
    4.9700  0.13335E-04  0.13437E-04
    4.9800  0.13004E-04  0.13493E-04
    4.9900  0.12396E-04  0.13549E-04
    5.0000  0.11549E-04  0.13605E-04
    5.0100  0.10520E-04  0.13660E-04
    5.0200  0.93586E-05  0.13716E-04
    5.0300  0.81055E-05  0.13772E-04
    5.0400  0.68107E-05  0.13827E-04
    5.0500  0.55486E-05  0.13883E-04
    5.0600  0.44271E-05  0.13939E-04
    5.0700  0.35973E-05  0.13994E-04
    5.0800  0.32331E-05  0.14050E-04
    5.0900  0.33958E-05  0.14106E-04
    5.1000  0.39353E-05  0.14162E-04
    5.1100  0.46501E-05  0.14217E-04
    5.1200  0.54104E-05  0.14273E-04
    5.1300  0.61613E-05  0.14329E-04
    5.1400  0.69116E-05  0.14384E-04
    5.1500  0.77162E-05  0.14440E-04
    5.1600  0.86371E-05  0.14496E-04
    5.1700  0.97037E-05  0.14552E-04
    5.1800  0.10893E-04  0.14607E-04
    5.1900  0.12129E-04  0.14663E-04
    5.2000  0.13289E-04  0.14719E-04
    5.2100  0.14229E-04  0.14774E-04
    5.2200  0.14805E-04  0.14830E-04
    5.2300  0.14886E-04  0.14886E-04
    5.2400  0.14374E-04  0.15167E-04
    5.2500  0.13217E-04  0.15449E-04
    5.2600  0.11414E-04  0.15730E-04
    5.2700  0.90394E-05  0.16012E-04
    5.2800  0.63068E-05  0.16293E-04
    5.2900  0.39051E-05  0.16574E-04
    5.3000  0.39968E-05  0.16856E-04
    5.3100  0.66886E-05  0.17137E-04
    5.3200  0.99175E-05  0.17419E-04
    5.3300  0.12958E-04  0.17700E-04
    5.3400  0.15506E-04  0.17981E-04
    5.3500  0.17387E-04  0.18263E-04
    5.3600  0.18504E-04  0.18544E-04
    5.3700  0.18826E-04  0.18826E-04
    5.3800  0.18371E-04  0.18864E-04
    5.3900  0.17212E-04  0.18903E-04
    5.4000  0.15467E-04  0.18941E-04
    5.4100  0.13293E-04  0.18980E-04
    5.4200  0.10874E-04  0.19019E-04
    5.4300  0.84014E-05  0.19057E-04
    5.4400  0.60708E-05  0.19096E-04
    5.4500  0.40958E-05  0.19134E-04
    5.4600  0.27995E-05  0.19173E-04
    5.4700  0.26011E-05  0.19212E-04
    5.4800  0.32500E-05  0.19250E-04
    5.4900  0.41110E-05  0.19289E-04
    5.5000  0.49101E-05  0.19327E-04
    5.5100  0.55791E-05  0.19366E-04
    5.5200  0.61309E-05  0.19405E-04
    5.5300  0.66311E-05  0.19443E-04
    5.5400  0.71822E-05  0.19482E-04
    5.5500  0.78983E-05  0.19520E-04
    5.5600  0.88685E-05  0.19559E-04
    5.5700  0.10118E-04  0.19598E-04
    5.5800  0.11594E-04  0.19636E-04
    5.5900  0.13194E-04  0.19675E-04
    5.6000  0.14802E-04  0.19713E-04
    5.6100  0.16317E-04  0.19752E-04
    5.6200  0.17658E-04  0.19791E-04
    5.6300  0.18751E-04  0.19829E-04
    5.6400  0.19521E-04  0.19868E-04
    5.6500  0.19906E-04  0.19906E-04
    5.6600  0.19872E-04  0.19354E-04
    5.6700  0.19426E-04  0.18802E-04
    5.6800  0.18618E-04  0.18250E-04
    5.6900  0.17549E-04  0.17698E-04
    5.7000  0.16342E-04  0.17146E-04
    5.7100  0.15113E-04  0.16594E-04
    5.7200  0.13937E-04  0.16042E-04
    5.7300  0.12845E-04  0.15490E-04
    5.7400  0.11842E-04  0.14937E-04
    5.7500  0.10924E-04  0.14385E-04
    5.7600  0.10082E-04  0.13833E-04
    5.7700  0.93146E-05  0.13281E-04
    5.7800  0.86363E-05  0.12729E-04
    5.7900  0.80861E-05  0.12177E-04
    5.8000  0.77144E-05  0.11625E-04
    5.8100  0.75582E-05  0.11073E-04
    5.8200  0.76132E-05  0.10521E-04
    5.8300  0.78198E-05  0.99686E-05
    5.8400  0.80768E-05  0.94165E-05
    5.8500  0.82716E-05  0.88644E-05
    5.8600  0.83122E-05  0.83122E-05
    5.8700  0.81470E-05  0.81415E-05
    5.8800  0.77689E-05  0.79707E-05
    5.8900  0.72181E-05  0.78000E-05
    5.9000  0.65983E-05  0.76292E-05
    5.9100  0.60828E-05  0.74584E-05
    5.9200  0.58515E-05  0.72877E-05
    5.9300  0.59533E-05  0.71169E-05
    5.9400  0.62494E-05  0.69461E-05
    5.9500  0.65227E-05  0.67754E-05
    5.9600  0.66046E-05  0.66046E-05
    5.9700  0.64209E-05  0.67947E-05
    5.9800  0.59836E-05  0.69848E-05
    5.9900  0.53640E-05  0.71749E-05
    6.0000  0.46625E-05  0.73649E-05
    6.0100  0.39847E-05  0.75550E-05
    6.0200  0.34228E-05  0.77451E-05
    6.0300  0.30493E-05  0.79352E-05
    6.0400  0.29117E-05  0.81253E-05
    6.0500  0.30119E-05  0.83153E-05
    6.0600  0.32975E-05  0.85054E-05
    6.0700  0.37031E-05  0.86955E-05
    6.0800  0.41970E-05  0.88856E-05
    6.0900  0.47872E-05  0.90757E-05
    6.1000  0.54885E-05  0.92658E-05
    6.1100  0.62865E-05  0.94558E-05
    6.1200  0.71383E-05  0.96459E-05
    6.1300  0.79940E-05  0.98360E-05
    6.1400  0.88075E-05  0.10026E-04
    6.1500  0.95339E-05  0.10216E-04
    6.1600  0.10130E-04  0.10406E-04
    6.1700  0.10559E-04  0.10596E-04
    6.1800  0.10786E-04  0.10786E-04
    6.1900  0.10783E-04  0.10827E-04
    6.2000  0.10543E-04  0.10868E-04
    6.2100  0.10100E-04  0.10909E-04
    6.2200  0.95196E-05  0.10950E-04
    6.2300  0.88754E-05  0.10991E-04
    6.2400  0.82280E-05  0.11032E-04
    6.2500  0.76115E-05  0.11073E-04
    6.2600  0.70278E-05  0.11113E-04
    6.2700  0.64625E-05  0.11154E-04
    6.2800  0.59165E-05  0.11195E-04
    6.2900  0.54267E-05  0.11236E-04
    6.3000  0.50647E-05  0.11277E-04
    6.3100  0.49273E-05  0.11318E-04
    6.3200  0.51107E-05  0.11359E-04
    6.3300  0.56576E-05  0.11400E-04
    6.3400  0.65192E-05  0.11441E-04
