  Time(sec)     RMS      ENVELOPE
    0.0000  0.55508E-08  0.00000E+00
    0.0100  0.43279E-07  0.00000E+00
    0.0200  0.16761E-06  0.00000E+00
    0.0300  0.43596E-06  0.00000E+00
    0.0400  0.86845E-06  0.00000E+00
    0.0500  0.14342E-05  0.00000E+00
    0.0600  0.20825E-05  0.00000E+00
    0.0700  0.27898E-05  0.00000E+00
    0.0800  0.35649E-05  0.00000E+00
    0.0900  0.44008E-05  0.00000E+00
    0.1000  0.52359E-05  0.00000E+00
    0.1100  0.59737E-05  0.00000E+00
    0.1200  0.65383E-05  0.00000E+00
    0.1300  0.69114E-05  0.00000E+00
    0.1400  0.71251E-05  0.00000E+00
    0.1500  0.72394E-05  0.00000E+00
    0.1600  0.73839E-05  0.00000E+00
    0.1700  0.78447E-05  0.00000E+00
    0.1800  0.89583E-05  0.00000E+00
    0.1900  0.10777E-04  0.00000E+00
    0.2000  0.12988E-04  0.00000E+00
    0.2100  0.15151E-04  0.00000E+00
    0.2200  0.16877E-04  0.00000E+00
    0.2300  0.17891E-04  0.00000E+00
    0.2400  0.18053E-04  0.18053E-04
    0.2500  0.17352E-04  0.18920E-04
    0.2600  0.15882E-04  0.19787E-04
    0.2700  0.13874E-04  0.20653E-04
    0.2800  0.11872E-04  0.21520E-04
    0.2900  0.11035E-04  0.22387E-04
    0.3000  0.12595E-04  0.23254E-04
    0.3100  0.16173E-04  0.24121E-04
    0.3200  0.20375E-04  0.24988E-04
    0.3300  0.24119E-04  0.25855E-04
    0.3400  0.26872E-04  0.26722E-04
    0.3500  0.28580E-04  0.27589E-04
    0.3600  0.29508E-04  0.28455E-04
    0.3700  0.29991E-04  0.29322E-04
    0.3800  0.30189E-04  0.30189E-04
    0.3900  0.29984E-04  0.30082E-04
    0.4000  0.29044E-04  0.29974E-04
    0.4100  0.27029E-04  0.29867E-04
    0.4200  0.23846E-04  0.29759E-04
    0.4300  0.19993E-04  0.29652E-04
    0.4400  0.16944E-04  0.29544E-04
    0.4500  0.16816E-04  0.29437E-04
    0.4600  0.19855E-04  0.29329E-04
    0.4700  0.23989E-04  0.29222E-04
    0.4800  0.27363E-04  0.29114E-04
    0.4900  0.29007E-04  0.29007E-04
    0.5000  0.28565E-04  0.27861E-04
    0.5100  0.26120E-04  0.26716E-04
    0.5200  0.22073E-04  0.25570E-04
    0.5300  0.17056E-04  0.24425E-04
    0.5400  0.11904E-04  0.23279E-04
    0.5500  0.78592E-05  0.22134E-04
    0.5600  0.67725E-05  0.20988E-04
    0.5700  0.84152E-05  0.19843E-04
    0.5800  0.10510E-04  0.18697E-04
    0.5900  0.12134E-04  0.17552E-04
    0.6000  0.13209E-04  0.16406E-04
    0.6100  0.13849E-04  0.15261E-04
    0.6200  0.14115E-04  0.14115E-04
    0.6300  0.13937E-04  0.14611E-04
    0.6400  0.13144E-04  0.15107E-04
    0.6500  0.11629E-04  0.15602E-04
    0.6600  0.96227E-05  0.16098E-04
    0.6700  0.81155E-05  0.16594E-04
    0.6800  0.87669E-05  0.17090E-04
    0.6900  0.11606E-04  0.17586E-04
    0.7000  0.15020E-04  0.18081E-04
    0.7100  0.17745E-04  0.18577E-04
    0.7200  0.19073E-04  0.19073E-04
    0.7300  0.18701E-04  0.18592E-04
    0.7400  0.16648E-04  0.18110E-04
    0.7500  0.13205E-04  0.17629E-04
    0.7600  0.89174E-05  0.17148E-04
    0.7700  0.48830E-05  0.16667E-04
    0.7800  0.45285E-05  0.16186E-04
    0.7900  0.78331E-05  0.15705E-04
    0.8000  0.11067E-04  0.15223E-04
    0.8100  0.13277E-04  0.14742E-04
    0.8200  0.14261E-04  0.14261E-04
    0.8300  0.14080E-04  0.14558E-04
    0.8400  0.12934E-04  0.14855E-04
    0.8500  0.11068E-04  0.15151E-04
    0.8600  0.87033E-05  0.15448E-04
    0.8700  0.59790E-05  0.15745E-04
    0.8800  0.30014E-05  0.16042E-04
    0.8900  0.11901E-05  0.16339E-04
    0.9000  0.41841E-05  0.16636E-04
    0.9100  0.76123E-05  0.16932E-04
    0.9200  0.10859E-04  0.17229E-04
    0.9300  0.13710E-04  0.17526E-04
    0.9400  0.16013E-04  0.17823E-04
    0.9500  0.17630E-04  0.18120E-04
    0.9600  0.18417E-04  0.18417E-04
    0.9700  0.18222E-04  0.18919E-04
    0.9800  0.16899E-04  0.19421E-04
    0.9900  0.14355E-04  0.19924E-04
    1.0000  0.10669E-04  0.20426E-04
    1.0100  0.62887E-05  0.20928E-04
    1.0200  0.35271E-05  0.21431E-04
    1.0300  0.69210E-05  0.21933E-04
    1.0400  0.11948E-04  0.22435E-04
    1.0500  0.16682E-04  0.22938E-04
    1.0600  0.20615E-04  0.23440E-04
    1.0700  0.23405E-04  0.23942E-04
    1.0800  0.24847E-04  0.24445E-04
    1.0900  0.24947E-04  0.24947E-04
    1.1000  0.23941E-04  0.24477E-04
    1.1100  0.22247E-04  0.24007E-04
    1.1200  0.20315E-04  0.23537E-04
    1.1300  0.18465E-04  0.23067E-04
    1.1400  0.16830E-04  0.22597E-04
    1.1500  0.15476E-04  0.22127E-04
    1.1600  0.14571E-04  0.21657E-04
    1.1700  0.14320E-04  0.21187E-04
    1.1800  0.14729E-04  0.20717E-04
    1.1900  0.15563E-04  0.20247E-04
    1.2000  0.16548E-04  0.19777E-04
    1.2100  0.17459E-04  0.19307E-04
    1.2200  0.18113E-04  0.18837E-04
    1.2300  0.18367E-04  0.18367E-04
    1.2400  0.18153E-04  0.18839E-04
    1.2500  0.17480E-04  0.19310E-04
    1.2600  0.16443E-04  0.19782E-04
    1.2700  0.15190E-04  0.20254E-04
    1.2800  0.13850E-04  0.20725E-04
    1.2900  0.12479E-04  0.21197E-04
    1.3000  0.11107E-04  0.21668E-04
    1.3100  0.98874E-05  0.22140E-04
    1.3200  0.92954E-05  0.22612E-04
    1.3300  0.10015E-04  0.23083E-04
    1.3400  0.12238E-04  0.23555E-04
    1.3500  0.15460E-04  0.24026E-04
    1.3600  0.19000E-04  0.24498E-04
    1.3700  0.22246E-04  0.24970E-04
    1.3800  0.24682E-04  0.25441E-04
    1.3900  0.25913E-04  0.25913E-04
    1.4000  0.25687E-04  0.26933E-04
    1.4100  0.23919E-04  0.27954E-04
    1.4200  0.20680E-04  0.28974E-04
    1.4300  0.16148E-04  0.29994E-04
    1.4400  0.10545E-04  0.31015E-04
    1.4500  0.41150E-05  0.32035E-04
    1.4600  0.31626E-05  0.33055E-04
    1.4700  0.10625E-04  0.34076E-04
    1.4800  0.18211E-04  0.35096E-04
    1.4900  0.25426E-04  0.36116E-04
    1.5000  0.31724E-04  0.37137E-04
    1.5100  0.36560E-04  0.38157E-04
    1.5200  0.39479E-04  0.39177E-04
    1.5300  0.40198E-04  0.40198E-04
    1.5400  0.38618E-04  0.40057E-04
    1.5500  0.34811E-04  0.39916E-04
    1.5600  0.29008E-04  0.39775E-04
    1.5700  0.21620E-04  0.39635E-04
    1.5800  0.13338E-04  0.39494E-04
    1.5900  0.64477E-05  0.39353E-04
    1.6000  0.96080E-05  0.39212E-04
    1.6100  0.17876E-04  0.39072E-04
    1.6200  0.25835E-04  0.38931E-04
    1.6300  0.32321E-04  0.38790E-04
    1.6400  0.36682E-04  0.38649E-04
    1.6500  0.38508E-04  0.38508E-04
    1.6600  0.37665E-04  0.38424E-04
    1.6700  0.34288E-04  0.38339E-04
    1.6800  0.28706E-04  0.38254E-04
    1.6900  0.21381E-04  0.38170E-04
    1.7000  0.12926E-04  0.38085E-04
    1.7100  0.47545E-05  0.38000E-04
    1.7200  0.72735E-05  0.37916E-04
    1.7300  0.15569E-04  0.37831E-04
    1.7400  0.23206E-04  0.37746E-04
    1.7500  0.29473E-04  0.37662E-04
    1.7600  0.34046E-04  0.37577E-04
    1.7700  0.36736E-04  0.37492E-04
    1.7800  0.37408E-04  0.37408E-04
    1.7900  0.35963E-04  0.37100E-04
    1.8000  0.32389E-04  0.36792E-04
    1.8100  0.26823E-04  0.36485E-04
    1.8200  0.19637E-04  0.36177E-04
    1.8300  0.11664E-04  0.35869E-04
    1.8400  0.59614E-05  0.35562E-04
    1.8500  0.10089E-04  0.35254E-04
    1.8600  0.17419E-04  0.34947E-04
    1.8700  0.24006E-04  0.34639E-04
    1.8800  0.29081E-04  0.34331E-04
    1.8900  0.32351E-04  0.34024E-04
    1.9000  0.33716E-04  0.33716E-04
    1.9100  0.33224E-04  0.32714E-04
    1.9200  0.31082E-04  0.31713E-04
    1.9300  0.27679E-04  0.30711E-04
    1.9400  0.23573E-04  0.29709E-04
    1.9500  0.19452E-04  0.28708E-04
    1.9600  0.16110E-04  0.27706E-04
    1.9700  0.14364E-04  0.26704E-04
    1.9800  0.14624E-04  0.25702E-04
    1.9900  0.16394E-04  0.24701E-04
    2.0000  0.18681E-04  0.23699E-04
    2.0100  0.20632E-04  0.22697E-04
    2.0200  0.21696E-04  0.21696E-04
    2.0300  0.21586E-04  0.21160E-04
    2.0400  0.20220E-04  0.20625E-04
    2.0500  0.17655E-04  0.20089E-04
    2.0600  0.14078E-04  0.19554E-04
    2.0700  0.98732E-05  0.19018E-04
    2.0800  0.61089E-05  0.18483E-04
    2.0900  0.58716E-05  0.17948E-04
    2.1000  0.91870E-05  0.17412E-04
    2.1100  0.12642E-04  0.16877E-04
    2.1200  0.14964E-04  0.16341E-04
    2.1300  0.15806E-04  0.15806E-04
    2.1400  0.15230E-04  0.15779E-04
    2.1500  0.13525E-04  0.15751E-04
    2.1600  0.11075E-04  0.15724E-04
    2.1700  0.83182E-05  0.15697E-04
    2.1800  0.58373E-05  0.15670E-04
    2.1900  0.46663E-05  0.15643E-04
    2.2000  0.55888E-05  0.15615E-04
    2.2100  0.76157E-05  0.15588E-04
    2.2200  0.97912E-05  0.15561E-04
    2.2300  0.11754E-04  0.15534E-04
    2.2400  0.13363E-04  0.15506E-04
    2.2500  0.14547E-04  0.15479E-04
    2.2600  0.15250E-04  0.15452E-04
    2.2700  0.15425E-04  0.15425E-04
    2.2800  0.15046E-04  0.15642E-04
    2.2900  0.14123E-04  0.15858E-04
    2.3000  0.12707E-04  0.16075E-04
    2.3100  0.10882E-04  0.16292E-04
    2.3200  0.87698E-05  0.16508E-04
    2.3300  0.66520E-05  0.16725E-04
    2.3400  0.53144E-05  0.16942E-04
    2.3500  0.59642E-05  0.17158E-04
    2.3600  0.83077E-05  0.17375E-04
    2.3700  0.11197E-04  0.17592E-04
    2.3800  0.13964E-04  0.17808E-04
    2.3900  0.16244E-04  0.18025E-04
    2.4000  0.17829E-04  0.18242E-04
    2.4100  0.18632E-04  0.18458E-04
    2.4200  0.18675E-04  0.18675E-04
    2.4300  0.18069E-04  0.19109E-04
    2.4400  0.16960E-04  0.19543E-04
    2.4500  0.15479E-04  0.19977E-04
    2.4600  0.13715E-04  0.20411E-04
    2.4700  0.11704E-04  0.20845E-04
    2.4800  0.94239E-05  0.21279E-04
    2.4900  0.67952E-05  0.21713E-04
    2.5000  0.37627E-05  0.22147E-04
    2.5100  0.14349E-05  0.22581E-04
    2.5200  0.47724E-05  0.23015E-04
    2.5300  0.93773E-05  0.23449E-04
    2.5400  0.14136E-04  0.23883E-04
    2.5500  0.18572E-04  0.24317E-04
    2.5600  0.22225E-04  0.24751E-04
    2.5700  0.24680E-04  0.25185E-04
    2.5800  0.25619E-04  0.25619E-04
    2.5900  0.24855E-04  0.25416E-04
    2.6000  0.22376E-04  0.25213E-04
    2.6100  0.18376E-04  0.25010E-04
    2.6200  0.13243E-04  0.24806E-04
    2.6300  0.74588E-05  0.24603E-04
    2.6400  0.15291E-05  0.24400E-04
    2.6500  0.42621E-05  0.24197E-04
    2.6600  0.94339E-05  0.23994E-04
    2.6700  0.13842E-04  0.23791E-04
    2.6800  0.17360E-04  0.23588E-04
    2.6900  0.19969E-04  0.23385E-04
    2.7000  0.21712E-04  0.23182E-04
    2.7100  0.22643E-04  0.22979E-04
    2.7200  0.22776E-04  0.22776E-04
    2.7300  0.22097E-04  0.22254E-04
    2.7400  0.20607E-04  0.21732E-04
    2.7500  0.18344E-04  0.21210E-04
    2.7600  0.15406E-04  0.20688E-04
    2.7700  0.11992E-04  0.20166E-04
    2.7800  0.84981E-05  0.19644E-04
    2.7900  0.57512E-05  0.19122E-04
    2.8000  0.53078E-05  0.18600E-04
    2.8100  0.72147E-05  0.18078E-04
    2.8200  0.97485E-05  0.17556E-04
    2.8300  0.12059E-04  0.17034E-04
    2.8400  0.13841E-04  0.16512E-04
    2.8500  0.14984E-04  0.15990E-04
    2.8600  0.15468E-04  0.15468E-04
    2.8700  0.15311E-04  0.15153E-04
    2.8800  0.14541E-04  0.14837E-04
    2.8900  0.13192E-04  0.14522E-04
    2.9000  0.11329E-04  0.14206E-04
    2.9100  0.90691E-05  0.13890E-04
    2.9200  0.66004E-05  0.13575E-04
    2.9300  0.43633E-05  0.13259E-04
    2.9400  0.35510E-05  0.12944E-04
    2.9500  0.47732E-05  0.12628E-04
    2.9600  0.64805E-05  0.12313E-04
    2.9700  0.77796E-05  0.11997E-04
    2.9800  0.85176E-05  0.11681E-04
    2.9900  0.88774E-05  0.11366E-04
    3.0000  0.91534E-05  0.11050E-04
    3.0100  0.95341E-05  0.10735E-04
    3.0200  0.99530E-05  0.10419E-04
    3.0300  0.10103E-04  0.10103E-04
    3.0400  0.96061E-05  0.10758E-04
    3.0500  0.81977E-05  0.11413E-04
    3.0600  0.58277E-05  0.12068E-04
    3.0700  0.26820E-05  0.12723E-04
    3.0800  0.17747E-05  0.13378E-04
    3.0900  0.57607E-05  0.14033E-04
    3.1000  0.98458E-05  0.14688E-04
    3.1100  0.13332E-04  0.15343E-04
    3.1200  0.15708E-04  0.15998E-04
    3.1300  0.16653E-04  0.16653E-04
    3.1400  0.16115E-04  0.15871E-04
    3.1500  0.14276E-04  0.15089E-04
    3.1600  0.11500E-04  0.14307E-04
    3.1700  0.83922E-05  0.13525E-04
    3.1800  0.60947E-05  0.12743E-04
    3.1900  0.60762E-05  0.11961E-04
    3.2000  0.76479E-05  0.11179E-04
    3.2100  0.90775E-05  0.10397E-04
    3.2200  0.96144E-05  0.96144E-05
    3.2300  0.91288E-05  0.94716E-05
    3.2400  0.78163E-05  0.93288E-05
    3.2500  0.60832E-05  0.91861E-05
    3.2600  0.45398E-05  0.90433E-05
    3.2700  0.40370E-05  0.89005E-05
    3.2800  0.48461E-05  0.87578E-05
    3.2900  0.61816E-05  0.86150E-05
    3.3000  0.73811E-05  0.84722E-05
    3.3100  0.80980E-05  0.83294E-05
    3.3200  0.81867E-05  0.81867E-05
    3.3300  0.77074E-05  0.87753E-05
    3.3400  0.68850E-05  0.93640E-05
    3.3500  0.59899E-05  0.99527E-05
    3.3600  0.52406E-05  0.10541E-04
    3.3700  0.47906E-05  0.11130E-04
    3.3800  0.47186E-05  0.11719E-04
    3.3900  0.49716E-05  0.12307E-04
    3.4000  0.53980E-05  0.12896E-04
    3.4100  0.58530E-05  0.13485E-04
    3.4200  0.62565E-05  0.14073E-04
    3.4300  0.66087E-05  0.14662E-04
    3.4400  0.69712E-05  0.15251E-04
    3.4500  0.74024E-05  0.15839E-04
    3.4600  0.79109E-05  0.16428E-04
    3.4700  0.84894E-05  0.17017E-04
    3.4800  0.91902E-05  0.17605E-04
    3.4900  0.10158E-04  0.18194E-04
    3.5000  0.11560E-04  0.18783E-04
    3.5100  0.13463E-04  0.19371E-04
    3.5200  0.15761E-04  0.19960E-04
    3.5300  0.18173E-04  0.20549E-04
    3.5400  0.20317E-04  0.21137E-04
    3.5500  0.21803E-04  0.21726E-04
    3.5600  0.22315E-04  0.22315E-04
    3.5700  0.21627E-04  0.22124E-04
    3.5800  0.19639E-04  0.21934E-04
    3.5900  0.16473E-04  0.21744E-04
    3.6000  0.12677E-04  0.21553E-04
    3.6100  0.96458E-05  0.21363E-04
    3.6200  0.96414E-05  0.21173E-04
    3.6300  0.12578E-04  0.20982E-04
    3.6400  0.16160E-04  0.20792E-04
    3.6500  0.18988E-04  0.20601E-04
    3.6600  0.20411E-04  0.20411E-04
    3.6700  0.20171E-04  0.19217E-04
    3.6800  0.18326E-04  0.18022E-04
    3.6900  0.15243E-04  0.16828E-04
    3.7000  0.11590E-04  0.15634E-04
    3.7100  0.84097E-05  0.14439E-04
    3.7200  0.70702E-05  0.13245E-04
    3.7300  0.77884E-05  0.12050E-04
    3.7400  0.90184E-05  0.10856E-04
    3.7500  0.96616E-05  0.96616E-05
    3.7600  0.94329E-05  0.89182E-05
    3.7700  0.84336E-05  0.81747E-05
    3.7800  0.69084E-05  0.74313E-05
    3.7900  0.51635E-05  0.66878E-05
    3.8000  0.35761E-05  0.59444E-05
    3.8100  0.26129E-05  0.52009E-05
    3.8200  0.25097E-05  0.44574E-05
    3.8300  0.27909E-05  0.37140E-05
    3.8400  0.29705E-05  0.29705E-05
    3.8500  0.29236E-05  0.45881E-05
    3.8600  0.28505E-05  0.62058E-05
    3.8700  0.33317E-05  0.78234E-05
    3.8800  0.47972E-05  0.94410E-05
    3.8900  0.71033E-05  0.11059E-04
    3.9000  0.99773E-05  0.12676E-04
    3.9100  0.13124E-04  0.14294E-04
    3.9200  0.16146E-04  0.15911E-04
    3.9300  0.18607E-04  0.17529E-04
    3.9400  0.20188E-04  0.19147E-04
    3.9500  0.20764E-04  0.20764E-04
    3.9600  0.20360E-04  0.19936E-04
    3.9700  0.19038E-04  0.19107E-04
    3.9800  0.16860E-04  0.18278E-04
    3.9900  0.13919E-04  0.17449E-04
    4.0000  0.10454E-04  0.16621E-04
    4.0100  0.70900E-05  0.15792E-04
    4.0200  0.54447E-05  0.14963E-04
    4.0300  0.68133E-05  0.14134E-04
    4.0400  0.91901E-05  0.13306E-04
    4.0500  0.10973E-04  0.12477E-04
    4.0600  0.11648E-04  0.11648E-04
    4.0700  0.11166E-04  0.11172E-04
    4.0800  0.97484E-05  0.10696E-04
    4.0900  0.78043E-05  0.10221E-04
    4.1000  0.59346E-05  0.97448E-05
    4.1100  0.49774E-05  0.92689E-05
    4.1200  0.53574E-05  0.87931E-05
    4.1300  0.63240E-05  0.83172E-05
    4.1400  0.70808E-05  0.78414E-05
    4.1500  0.73655E-05  0.73655E-05
    4.1600  0.72514E-05  0.80089E-05
    4.1700  0.69272E-05  0.86523E-05
    4.1800  0.65938E-05  0.92957E-05
    4.1900  0.65400E-05  0.99392E-05
    4.2000  0.71648E-05  0.10583E-04
    4.2100  0.86031E-05  0.11226E-04
    4.2200  0.10484E-04  0.11869E-04
    4.2300  0.12245E-04  0.12513E-04
    4.2400  0.13432E-04  0.13156E-04
    4.2500  0.13800E-04  0.13800E-04
    4.2600  0.13325E-04  0.13541E-04
    4.2700  0.12184E-04  0.13281E-04
    4.2800  0.10693E-04  0.13022E-04
    4.2900  0.92870E-05  0.12763E-04
    4.3000  0.84528E-05  0.12504E-04
    4.3100  0.84863E-05  0.12245E-04
    4.3200  0.92338E-05  0.11986E-04
    4.3300  0.10218E-04  0.11727E-04
    4.3400  0.10972E-04  0.11468E-04
    4.3500  0.11209E-04  0.11209E-04
    4.3600  0.10861E-04  0.11225E-04
    4.3700  0.10027E-04  0.11241E-04
    4.3800  0.88695E-05  0.11258E-04
    4.3900  0.75202E-05  0.11274E-04
    4.4000  0.60576E-05  0.11290E-04
    4.4100  0.45235E-05  0.11306E-04
    4.4200  0.29693E-05  0.11323E-04
    4.4300  0.17621E-05  0.11339E-04
    4.4400  0.23676E-05  0.11355E-04
    4.4500  0.43521E-05  0.11372E-04
    4.4600  0.66125E-05  0.11388E-04
    4.4700  0.87191E-05  0.11404E-04
    4.4800  0.10362E-04  0.11421E-04
    4.4900  0.11315E-04  0.11437E-04
    4.5000  0.11453E-04  0.11453E-04
    4.5100  0.10741E-04  0.12014E-04
    4.5200  0.91922E-05  0.12575E-04
    4.5300  0.69173E-05  0.13136E-04
    4.5400  0.43973E-05  0.13697E-04
    4.5500  0.36766E-05  0.14258E-04
    4.5600  0.62199E-05  0.14819E-04
    4.5700  0.95856E-05  0.15380E-04
    4.5800  0.12685E-04  0.15941E-04
    4.5900  0.15177E-04  0.16502E-04
    4.6000  0.16877E-04  0.17063E-04
    4.6100  0.17624E-04  0.17624E-04
    4.6200  0.17346E-04  0.17081E-04
    4.6300  0.16158E-04  0.16538E-04
    4.6400  0.14363E-04  0.15995E-04
    4.6500  0.12376E-04  0.15452E-04
    4.6600  0.10650E-04  0.14909E-04
    4.6700  0.96384E-05  0.14365E-04
    4.6800  0.95782E-05  0.13822E-04
    4.6900  0.10220E-04  0.13279E-04
    4.7000  0.11027E-04  0.12736E-04
    4.7100  0.11574E-04  0.12193E-04
    4.7200  0.11650E-04  0.11650E-04
    4.7300  0.11213E-04  0.11403E-04
    4.7400  0.10363E-04  0.11155E-04
    4.7500  0.93167E-05  0.10907E-04
    4.7600  0.82885E-05  0.10659E-04
    4.7700  0.73855E-05  0.10412E-04
    4.7800  0.66171E-05  0.10164E-04
    4.7900  0.59909E-05  0.99161E-05
    4.8000  0.55504E-05  0.96683E-05
    4.8100  0.53193E-05  0.94206E-05
    4.8200  0.52829E-05  0.91728E-05
    4.8300  0.54424E-05  0.89250E-05
    4.8400  0.58294E-05  0.86773E-05
    4.8500  0.64290E-05  0.84295E-05
    4.8600  0.71025E-05  0.81817E-05
    4.8700  0.76059E-05  0.79340E-05
    4.8800  0.76862E-05  0.76862E-05
    4.8900  0.71941E-05  0.78091E-05
    4.9000  0.61566E-05  0.79319E-05
    4.9100  0.47682E-05  0.80548E-05
    4.9200  0.33657E-05  0.81776E-05
    4.9300  0.25414E-05  0.83005E-05
    4.9400  0.28832E-05  0.84233E-05
    4.9500  0.38787E-05  0.85462E-05
    4.9600  0.48677E-05  0.86691E-05
    4.9700  0.56186E-05  0.87919E-05
    4.9800  0.61063E-05  0.89148E-05
    4.9900  0.63930E-05  0.90376E-05
    5.0000  0.65902E-05  0.91605E-05
    5.0100  0.68354E-05  0.92833E-05
    5.0200  0.72442E-05  0.94062E-05
    5.0300  0.78524E-05  0.95290E-05
    5.0400  0.85902E-05  0.96519E-05
    5.0500  0.93095E-05  0.97748E-05
    5.0600  0.98379E-05  0.98976E-05
    5.0700  0.10020E-04  0.10020E-04
    5.0800  0.97358E-05  0.10259E-04
    5.0900  0.88992E-05  0.10497E-04
    5.1000  0.75031E-05  0.10735E-04
    5.1100  0.57248E-05  0.10973E-04
    5.1200  0.41966E-05  0.11211E-04
    5.1300  0.43106E-05  0.11450E-04
    5.1400  0.62289E-05  0.11688E-04
    5.1500  0.86368E-05  0.11926E-04
    5.1600  0.10754E-04  0.12164E-04
    5.1700  0.12163E-04  0.12402E-04
    5.1800  0.12641E-04  0.12641E-04
    5.1900  0.12232E-04  0.12957E-04
    5.2000  0.11381E-04  0.13273E-04
    5.2100  0.10909E-04  0.13590E-04
    5.2200  0.11456E-04  0.13906E-04
    5.2300  0.12786E-04  0.14222E-04
    5.2400  0.14128E-04  0.14539E-04
    5.2500  0.14855E-04  0.14855E-04
    5.2600  0.14659E-04  0.14753E-04
    5.2700  0.13502E-04  0.14652E-04
    5.2800  0.11564E-04  0.14550E-04
    5.2900  0.92041E-05  0.14449E-04
    5.3000  0.69772E-05  0.14347E-04
    5.3100  0.57442E-05  0.14245E-04
    5.3200  0.62375E-05  0.14144E-04
    5.3300  0.79454E-05  0.14042E-04
    5.3400  0.99597E-05  0.13941E-04
    5.3500  0.11756E-04  0.13839E-04
    5.3600  0.13035E-04  0.13738E-04
    5.3700  0.13636E-04  0.13636E-04
    5.3800  0.13539E-04  0.13548E-04
    5.3900  0.12856E-04  0.13460E-04
    5.4000  0.11780E-04  0.13371E-04
    5.4100  0.10519E-04  0.13283E-04
    5.4200  0.92367E-05  0.13195E-04
    5.4300  0.80328E-05  0.13107E-04
    5.4400  0.69538E-05  0.13018E-04
    5.4500  0.60503E-05  0.12930E-04
    5.4600  0.54669E-05  0.12842E-04
    5.4700  0.54823E-05  0.12754E-04
    5.4800  0.62996E-05  0.12666E-04
    5.4900  0.77541E-05  0.12577E-04
    5.5000  0.94226E-05  0.12489E-04
    5.5100  0.10880E-04  0.12401E-04
    5.5200  0.11841E-04  0.12313E-04
    5.5300  0.12224E-04  0.12224E-04
    5.5400  0.12118E-04  0.12791E-04
    5.5500  0.11661E-04  0.13357E-04
    5.5600  0.10965E-04  0.13924E-04
    5.5700  0.10164E-04  0.14490E-04
    5.5800  0.94780E-05  0.15057E-04
    5.5900  0.91828E-05  0.15623E-04
    5.6000  0.94704E-05  0.16190E-04
    5.6100  0.10407E-04  0.16756E-04
    5.6200  0.11997E-04  0.17323E-04
    5.6300  0.14119E-04  0.17889E-04
    5.6400  0.16431E-04  0.18456E-04
    5.6500  0.18465E-04  0.19022E-04
    5.6600  0.19793E-04  0.19589E-04
    5.6700  0.20155E-04  0.20155E-04
    5.6800  0.19503E-04  0.19492E-04
    5.6900  0.17963E-04  0.18829E-04
    5.7000  0.15770E-04  0.18167E-04
    5.7100  0.13222E-04  0.17504E-04
    5.7200  0.10714E-04  0.16841E-04
    5.7300  0.88235E-05  0.16178E-04
    5.7400  0.82303E-05  0.15515E-04
    5.7500  0.90382E-05  0.14852E-04
    5.7600  0.10540E-04  0.14189E-04
    5.7700  0.11982E-04  0.13526E-04
    5.7800  0.12863E-04  0.12863E-04
    5.7900  0.12846E-04  0.12833E-04
    5.8000  0.11711E-04  0.12803E-04
    5.8100  0.93854E-05  0.12772E-04
    5.8200  0.59891E-05  0.12742E-04
    5.8300  0.18880E-05  0.12712E-04
    5.8400  0.26189E-05  0.12682E-04
    5.8500  0.66681E-05  0.12652E-04
    5.8600  0.98916E-05  0.12621E-04
    5.8700  0.11896E-04  0.12591E-04
    5.8800  0.12561E-04  0.12561E-04
    5.8900  0.12018E-04  0.12048E-04
    5.9000  0.10534E-04  0.11536E-04
    5.9100  0.83700E-05  0.11023E-04
    5.9200  0.57303E-05  0.10511E-04
    5.9300  0.28950E-05  0.99979E-05
    5.9400  0.15420E-05  0.94853E-05
    5.9500  0.37182E-05  0.89727E-05
    5.9600  0.58292E-05  0.84601E-05
    5.9700  0.71099E-05  0.79474E-05
    5.9800  0.74348E-05  0.74348E-05
    5.9900  0.70106E-05  0.77612E-05
    6.0000  0.64143E-05  0.80875E-05
    6.0100  0.64426E-05  0.84138E-05
    6.0200  0.73771E-05  0.87401E-05
    6.0300  0.86448E-05  0.90665E-05
    6.0400  0.95483E-05  0.93928E-05
    6.0500  0.97191E-05  0.97191E-05
    6.0600  0.91370E-05  0.93833E-05
    6.0700  0.80197E-05  0.90475E-05
    6.0800  0.67127E-05  0.87117E-05
    6.0900  0.56408E-05  0.83759E-05
    6.1000  0.52235E-05  0.80401E-05
    6.1100  0.55150E-05  0.77043E-05
    6.1200  0.60913E-05  0.73685E-05
    6.1300  0.65388E-05  0.70327E-05
    6.1400  0.66969E-05  0.66969E-05
    6.1500  0.65786E-05  0.68490E-05
    6.1600  0.62590E-05  0.70012E-05
    6.1700  0.58099E-05  0.71534E-05
    6.1800  0.52872E-05  0.73055E-05
    6.1900  0.47834E-05  0.74577E-05
    6.2000  0.44929E-05  0.76099E-05
    6.2100  0.46242E-05  0.77620E-05
    6.2200  0.51560E-05  0.79142E-05
    6.2300  0.58485E-05  0.80663E-05
    6.2400  0.64873E-05  0.82185E-05
    6.2500  0.69921E-05  0.83707E-05
    6.2600  0.73942E-05  0.85228E-05
    6.2700  0.77829E-05  0.86750E-05
    6.2800  0.82397E-05  0.88271E-05
    6.2900  0.87472E-05  0.89793E-05
    6.3000  0.91315E-05  0.91315E-05
    6.3100  0.91224E-05  0.97771E-05
    6.3200  0.85027E-05  0.10423E-04
    6.3300  0.72135E-05  0.11068E-04
    6.3400  0.53583E-05  0.11714E-04
