  Time(sec)     RMS      ENVELOPE
    2.6100  0.58960E-05  0.74910E-05
    2.6200  0.60669E-05  0.75005E-05
    2.6300  0.62783E-05  0.75101E-05
    2.6400  0.65301E-05  0.75196E-05
    2.6500  0.68079E-05  0.75291E-05
    2.6600  0.70828E-05  0.75387E-05
    2.6700  0.73191E-05  0.75482E-05
    2.6800  0.74863E-05  0.75577E-05
    2.6900  0.75673E-05  0.75673E-05
    2.7000  0.75595E-05  0.74047E-05
    2.7100  0.74686E-05  0.72421E-05
    2.7200  0.73014E-05  0.70795E-05
    2.7300  0.70628E-05  0.69170E-05
    2.7400  0.67544E-05  0.67544E-05
    2.7500  0.63766E-05  0.65918E-05
    2.7600  0.59350E-05  0.64293E-05
    2.7700  0.54467E-05  0.62667E-05
    2.7800  0.49424E-05  0.61041E-05
    2.7900  0.44628E-05  0.59415E-05
    2.8000  0.40506E-05  0.57790E-05
    2.8100  0.37421E-05  0.56164E-05
    2.8200  0.35615E-05  0.54538E-05
    2.8300  0.35161E-05  0.52912E-05
    2.8400  0.35925E-05  0.51287E-05
    2.8500  0.37567E-05  0.49661E-05
    2.8600  0.39601E-05  0.48035E-05
    2.8700  0.41500E-05  0.46410E-05
    2.8800  0.42796E-05  0.44784E-05
    2.8900  0.43158E-05  0.43158E-05
    2.9000  0.42442E-05  0.43008E-05
    2.9100  0.40734E-05  0.42859E-05
    2.9200  0.38367E-05  0.42709E-05
    2.9300  0.35897E-05  0.42559E-05
    2.9400  0.34012E-05  0.42409E-05
    2.9500  0.33310E-05  0.42260E-05
    2.9600  0.33994E-05  0.42110E-05
    2.9700  0.35728E-05  0.41960E-05
    2.9800  0.37862E-05  0.41811E-05
    2.9900  0.39764E-05  0.41661E-05
    3.0000  0.40994E-05  0.41511E-05
    3.0100  0.41361E-05  0.41361E-05
    3.0200  0.40900E-05  0.41659E-05
    3.0300  0.39813E-05  0.41956E-05
    3.0400  0.38406E-05  0.42253E-05
    3.0500  0.37003E-05  0.42551E-05
    3.0600  0.35841E-05  0.42848E-05
    3.0700  0.34990E-05  0.43145E-05
    3.0800  0.34381E-05  0.43443E-05
    3.0900  0.33909E-05  0.43740E-05
    3.1000  0.33535E-05  0.44037E-05
    3.1100  0.33336E-05  0.44335E-05
    3.1200  0.33507E-05  0.44632E-05
    3.1300  0.34280E-05  0.44929E-05
    3.1400  0.35787E-05  0.45227E-05
    3.1500  0.37953E-05  0.45524E-05
    3.1600  0.40491E-05  0.45821E-05
    3.1700  0.43001E-05  0.46119E-05
    3.1800  0.45098E-05  0.46416E-05
    3.1900  0.46495E-05  0.46713E-05
    3.2000  0.47011E-05  0.47011E-05
    3.2100  0.46542E-05  0.46703E-05
    3.2200  0.45054E-05  0.46396E-05
    3.2300  0.42593E-05  0.46089E-05
    3.2400  0.39280E-05  0.45781E-05
    3.2500  0.35264E-05  0.45474E-05
    3.2600  0.30663E-05  0.45167E-05
    3.2700  0.25538E-05  0.44860E-05
    3.2800  0.19961E-05  0.44552E-05
    3.2900  0.14147E-05  0.44245E-05
    3.3000  0.89760E-06  0.43938E-05
    3.3100  0.78291E-06  0.43630E-05
    3.3200  0.12451E-05  0.43323E-05
    3.3300  0.18895E-05  0.43016E-05
    3.3400  0.25310E-05  0.42709E-05
    3.3500  0.31008E-05  0.42401E-05
    3.3600  0.35621E-05  0.42094E-05
    3.3700  0.38925E-05  0.41787E-05
    3.3800  0.40789E-05  0.41479E-05
    3.3900  0.41172E-05  0.41172E-05
    3.4000  0.40132E-05  0.42034E-05
    3.4100  0.37827E-05  0.42895E-05
    3.4200  0.34530E-05  0.43756E-05
    3.4300  0.30685E-05  0.44618E-05
    3.4400  0.26923E-05  0.45479E-05
    3.4500  0.23950E-05  0.46341E-05
    3.4600  0.22219E-05  0.47202E-05
    3.4700  0.21590E-05  0.48064E-05
    3.4800  0.21435E-05  0.48925E-05
    3.4900  0.21114E-05  0.49787E-05
    3.5000  0.20307E-05  0.50648E-05
    3.5100  0.19093E-05  0.51510E-05
    3.5200  0.17830E-05  0.52371E-05
    3.5300  0.16898E-05  0.53232E-05
    3.5400  0.16416E-05  0.54094E-05
    3.5500  0.16196E-05  0.54955E-05
    3.5600  0.15989E-05  0.55817E-05
    3.5700  0.15767E-05  0.56678E-05
    3.5800  0.15822E-05  0.57540E-05
    3.5900  0.16646E-05  0.58401E-05
    3.6000  0.18548E-05  0.59263E-05
    3.6100  0.21369E-05  0.60124E-05
    3.6200  0.24615E-05  0.60986E-05
    3.6300  0.27769E-05  0.61847E-05
    3.6400  0.30476E-05  0.62709E-05
    3.6500  0.32607E-05  0.63570E-05
    3.6600  0.34224E-05  0.64431E-05
    3.6700  0.35471E-05  0.65293E-05
    3.6800  0.36474E-05  0.66154E-05
    3.6900  0.37297E-05  0.67016E-05
    3.7000  0.37973E-05  0.67877E-05
    3.7100  0.38589E-05  0.68739E-05
    3.7200  0.39363E-05  0.69600E-05
    3.7300  0.40649E-05  0.70462E-05
    3.7400  0.42825E-05  0.71323E-05
    3.7500  0.46134E-05  0.72185E-05
    3.7600  0.50563E-05  0.73046E-05
    3.7700  0.55845E-05  0.73907E-05
    3.7800  0.61535E-05  0.74769E-05
    3.7900  0.67103E-05  0.75630E-05
    3.8000  0.72028E-05  0.76492E-05
    3.8100  0.75867E-05  0.77353E-05
    3.8200  0.78287E-05  0.78215E-05
    3.8300  0.79076E-05  0.79076E-05
    3.8400  0.78129E-05  0.78104E-05
    3.8500  0.75430E-05  0.77132E-05
    3.8600  0.71048E-05  0.76160E-05
    3.8700  0.65157E-05  0.75188E-05
    3.8800  0.58082E-05  0.74216E-05
    3.8900  0.50332E-05  0.73244E-05
    3.9000  0.42588E-05  0.72272E-05
    3.9100  0.35632E-05  0.71300E-05
    3.9200  0.30188E-05  0.70328E-05
    3.9300  0.26692E-05  0.69356E-05
    3.9400  0.25171E-05  0.68384E-05
    3.9500  0.25392E-05  0.67412E-05
    3.9600  0.27139E-05  0.66440E-05
    3.9700  0.30266E-05  0.65468E-05
    3.9800  0.34541E-05  0.64496E-05
    3.9900  0.39556E-05  0.63524E-05
    4.0000  0.44803E-05  0.62552E-05
    4.0100  0.49766E-05  0.61580E-05
    4.0200  0.53980E-05  0.60608E-05
    4.0300  0.57051E-05  0.59636E-05
    4.0400  0.58664E-05  0.58664E-05
    4.0500  0.58631E-05  0.58553E-05
    4.0600  0.56962E-05  0.58442E-05
    4.0700  0.53919E-05  0.58331E-05
    4.0800  0.50005E-05  0.58220E-05
    4.0900  0.45877E-05  0.58108E-05
    4.1000  0.42234E-05  0.57997E-05
    4.1100  0.39675E-05  0.57886E-05
    4.1200  0.38592E-05  0.57775E-05
    4.1300  0.39078E-05  0.57664E-05
    4.1400  0.40911E-05  0.57553E-05
    4.1500  0.43617E-05  0.57442E-05
    4.1600  0.46632E-05  0.57331E-05
    4.1700  0.49474E-05  0.57219E-05
    4.1800  0.51854E-05  0.57108E-05
    4.1900  0.53692E-05  0.56997E-05
    4.2000  0.55049E-05  0.56886E-05
    4.2100  0.56002E-05  0.56775E-05
    4.2200  0.56544E-05  0.56664E-05
    4.2300  0.56553E-05  0.56553E-05
    4.2400  0.55851E-05  0.57070E-05
    4.2500  0.54286E-05  0.57587E-05
    4.2600  0.51806E-05  0.58104E-05
    4.2700  0.48497E-05  0.58621E-05
    4.2800  0.44573E-05  0.59138E-05
    4.2900  0.40322E-05  0.59655E-05
    4.3000  0.36045E-05  0.60172E-05
    4.3100  0.32018E-05  0.60689E-05
    4.3200  0.28515E-05  0.61206E-05
    4.3300  0.25873E-05  0.61723E-05
    4.3400  0.24573E-05  0.62240E-05
    4.3500  0.25133E-05  0.62757E-05
    4.3600  0.27766E-05  0.63274E-05
    4.3700  0.32164E-05  0.63791E-05
    4.3800  0.37708E-05  0.64308E-05
    4.3900  0.43758E-05  0.64825E-05
    4.4000  0.49785E-05  0.65342E-05
    4.4100  0.55378E-05  0.65859E-05
    4.4200  0.60228E-05  0.66376E-05
    4.4300  0.64097E-05  0.66893E-05
    4.4400  0.66808E-05  0.67410E-05
    4.4500  0.68258E-05  0.67927E-05
    4.4600  0.68444E-05  0.68444E-05
    4.4700  0.67475E-05  0.66468E-05
    4.4800  0.65568E-05  0.64492E-05
    4.4900  0.63017E-05  0.62517E-05
    4.5000  0.60126E-05  0.60541E-05
    4.5100  0.57106E-05  0.58565E-05
    4.5200  0.54002E-05  0.56589E-05
    4.5300  0.50735E-05  0.54613E-05
    4.5400  0.47211E-05  0.52637E-05
    4.5500  0.43438E-05  0.50661E-05
    4.5600  0.39582E-05  0.48685E-05
    4.5700  0.36001E-05  0.46709E-05
    4.5800  0.33158E-05  0.44734E-05
    4.5900  0.31431E-05  0.42758E-05
    4.6000  0.30890E-05  0.40782E-05
    4.6100  0.31229E-05  0.38806E-05
    4.6200  0.31950E-05  0.36830E-05
    4.6300  0.32602E-05  0.34854E-05
    4.6400  0.32878E-05  0.32878E-05
    4.6500  0.32597E-05  0.34587E-05
    4.6600  0.31652E-05  0.36295E-05
    4.6700  0.29968E-05  0.38003E-05
    4.6800  0.27468E-05  0.39712E-05
    4.6900  0.24077E-05  0.41420E-05
    4.7000  0.19791E-05  0.43129E-05
    4.7100  0.14853E-05  0.44837E-05
    4.7200  0.10210E-05  0.46545E-05
    4.7300  0.87872E-06  0.48254E-05
    4.7400  0.12598E-05  0.49962E-05
    4.7500  0.18523E-05  0.51671E-05
    4.7600  0.24450E-05  0.53379E-05
    4.7700  0.29534E-05  0.55087E-05
    4.7800  0.33415E-05  0.56796E-05
    4.7900  0.36064E-05  0.58504E-05
    4.8000  0.37756E-05  0.60213E-05
    4.8100  0.39034E-05  0.61921E-05
    4.8200  0.40609E-05  0.63629E-05
    4.8300  0.43177E-05  0.65338E-05
    4.8400  0.47147E-05  0.67046E-05
    4.8500  0.52444E-05  0.68755E-05
    4.8600  0.58551E-05  0.70463E-05
    4.8700  0.64772E-05  0.72171E-05
    4.8800  0.70472E-05  0.73880E-05
    4.8900  0.75238E-05  0.75588E-05
    4.9000  0.78924E-05  0.77297E-05
    4.9100  0.81609E-05  0.79005E-05
    4.9200  0.83504E-05  0.80713E-05
    4.9300  0.84817E-05  0.82422E-05
    4.9400  0.85632E-05  0.84130E-05
    4.9500  0.85839E-05  0.85839E-05
    4.9600  0.85168E-05  0.83312E-05
    4.9700  0.83297E-05  0.80784E-05
    4.9800  0.79950E-05  0.78257E-05
    4.9900  0.74956E-05  0.75730E-05
    5.0000  0.68291E-05  0.73203E-05
    5.0100  0.60098E-05  0.70676E-05
    5.0200  0.50686E-05  0.68149E-05
    5.0300  0.40521E-05  0.65621E-05
    5.0400  0.30209E-05  0.63094E-05
    5.0500  0.20443E-05  0.60567E-05
    5.0600  0.11912E-05  0.58040E-05
    5.0700  0.52571E-06  0.55513E-05
    5.0800  0.17895E-06  0.52986E-05
    5.0900  0.30036E-06  0.50459E-05
    5.1000  0.39465E-06  0.47931E-05
    5.1100  0.50989E-06  0.45404E-05
    5.1200  0.79967E-06  0.42877E-05
    5.1300  0.12378E-05  0.40350E-05
    5.1400  0.17306E-05  0.37823E-05
    5.1500  0.21944E-05  0.35296E-05
    5.1600  0.25586E-05  0.32768E-05
    5.1700  0.27647E-05  0.30241E-05
    5.1800  0.27714E-05  0.27714E-05
    5.1900  0.25614E-05  0.29055E-05
    5.2000  0.21447E-05  0.30396E-05
    5.2100  0.15550E-05  0.31736E-05
    5.2200  0.84285E-06  0.33077E-05
    5.2300  0.79585E-07  0.34418E-05
    5.2400  0.73203E-06  0.35759E-05
    5.2500  0.14911E-05  0.37100E-05
    5.2600  0.21869E-05  0.38440E-05
    5.2700  0.28036E-05  0.39781E-05
    5.2800  0.33394E-05  0.41122E-05
    5.2900  0.38001E-05  0.42463E-05
    5.3000  0.41925E-05  0.43803E-05
    5.3100  0.45191E-05  0.45144E-05
    5.3200  0.47758E-05  0.46485E-05
    5.3300  0.49545E-05  0.47826E-05
    5.3400  0.50474E-05  0.49167E-05
    5.3500  0.50507E-05  0.50507E-05
    5.3600  0.49662E-05  0.50034E-05
    5.3700  0.48010E-05  0.49562E-05
    5.3800  0.45651E-05  0.49089E-05
    5.3900  0.42691E-05  0.48616E-05
    5.4000  0.39238E-05  0.48143E-05
    5.4100  0.35434E-05  0.47670E-05
    5.4200  0.31500E-05  0.47197E-05
    5.4300  0.27808E-05  0.46725E-05
    5.4400  0.24958E-05  0.46252E-05
    5.4500  0.23717E-05  0.45779E-05
    5.4600  0.24597E-05  0.45306E-05
    5.4700  0.27362E-05  0.44833E-05
    5.4800  0.31205E-05  0.44360E-05
    5.4900  0.35257E-05  0.43888E-05
    5.5000  0.38810E-05  0.43415E-05
    5.5100  0.41329E-05  0.42942E-05
    5.5200  0.42469E-05  0.42469E-05
    5.5300  0.42110E-05  0.42731E-05
    5.5400  0.40374E-05  0.42992E-05
    5.5500  0.37594E-05  0.43254E-05
    5.5600  0.34232E-05  0.43515E-05
    5.5700  0.30799E-05  0.43777E-05
    5.5800  0.27773E-05  0.44038E-05
    5.5900  0.25521E-05  0.44300E-05
    5.6000  0.24233E-05  0.44561E-05
    5.6100  0.23905E-05  0.44823E-05
