  Time(sec)     RMS      ENVELOPE
   34.6100  0.77619E-05  0.91811E-05
   34.6200  0.84611E-05  0.89786E-05
   34.6300  0.87761E-05  0.87761E-05
   34.6400  0.86782E-05  0.86177E-05
   34.6500  0.81634E-05  0.84593E-05
   34.6600  0.72666E-05  0.83008E-05
   34.6700  0.60623E-05  0.81424E-05
   34.6800  0.46603E-05  0.79840E-05
   34.6900  0.31992E-05  0.78256E-05
   34.7000  0.18396E-05  0.76671E-05
   34.7100  0.91953E-06  0.75087E-05
   34.7200  0.12294E-05  0.73503E-05
   34.7300  0.20188E-05  0.71919E-05
   34.7400  0.27357E-05  0.70334E-05
   34.7500  0.33496E-05  0.68750E-05
   34.7600  0.39038E-05  0.67166E-05
   34.7700  0.44249E-05  0.65582E-05
   34.7800  0.49005E-05  0.63997E-05
   34.7900  0.52956E-05  0.62413E-05
   34.8000  0.55775E-05  0.60829E-05
   34.8100  0.57332E-05  0.59245E-05
   34.8200  0.57661E-05  0.57661E-05
   34.8300  0.56808E-05  0.57874E-05
   34.8400  0.54919E-05  0.58087E-05
   34.8500  0.52386E-05  0.58300E-05
   34.8600  0.49791E-05  0.58513E-05
   34.8700  0.47731E-05  0.58726E-05
   34.8800  0.46696E-05  0.58939E-05
   34.8900  0.47017E-05  0.59152E-05
   34.9000  0.48797E-05  0.59365E-05
   34.9100  0.51779E-05  0.59579E-05
   34.9200  0.55321E-05  0.59792E-05
   34.9300  0.58491E-05  0.60005E-05
   34.9400  0.60218E-05  0.60218E-05
   34.9500  0.59500E-05  0.68693E-05
   34.9600  0.55638E-05  0.77167E-05
   34.9700  0.48436E-05  0.85642E-05
   34.9800  0.38286E-05  0.94117E-05
   34.9900  0.26513E-05  0.10259E-04
   35.0000  0.18365E-05  0.11107E-04
   35.0100  0.26106E-05  0.11954E-04
   35.0200  0.45552E-05  0.12802E-04
   35.0300  0.69336E-05  0.13649E-04
   35.0400  0.94878E-05  0.14497E-04
   35.0500  0.12049E-04  0.15344E-04
   35.0600  0.14461E-04  0.16192E-04
   35.0700  0.16578E-04  0.17039E-04
   35.0800  0.18286E-04  0.17886E-04
   35.0900  0.19514E-04  0.18734E-04
   35.1000  0.20233E-04  0.19581E-04
   35.1100  0.20429E-04  0.20429E-04
   35.1200  0.20089E-04  0.20126E-04
   35.1300  0.19212E-04  0.19823E-04
   35.1400  0.17831E-04  0.19521E-04
   35.1500  0.16034E-04  0.19218E-04
   35.1600  0.13951E-04  0.18915E-04
   35.1700  0.11727E-04  0.18613E-04
   35.1800  0.95015E-05  0.18310E-04
   35.1900  0.73964E-05  0.18007E-04
   35.2000  0.54935E-05  0.17705E-04
   35.2100  0.38483E-05  0.17402E-04
   35.2200  0.25539E-05  0.17099E-04
   35.2300  0.18957E-05  0.16797E-04
   35.2400  0.22094E-05  0.16494E-04
   35.2500  0.31648E-05  0.16191E-04
   35.2600  0.43919E-05  0.15889E-04
   35.2700  0.57550E-05  0.15586E-04
   35.2800  0.71710E-05  0.15283E-04
   35.2900  0.85603E-05  0.14981E-04
   35.3000  0.98473E-05  0.14678E-04
   35.3100  0.10968E-04  0.14375E-04
   35.3200  0.11879E-04  0.14073E-04
   35.3300  0.12556E-04  0.13770E-04
   35.3400  0.12986E-04  0.13467E-04
   35.3500  0.13165E-04  0.13165E-04
   35.3600  0.13107E-04  0.13211E-04
   35.3700  0.12855E-04  0.13258E-04
   35.3800  0.12470E-04  0.13304E-04
   35.3900  0.12022E-04  0.13350E-04
   35.4000  0.11573E-04  0.13397E-04
   35.4100  0.11156E-04  0.13443E-04
   35.4200  0.10761E-04  0.13489E-04
   35.4300  0.10353E-04  0.13536E-04
   35.4400  0.98935E-05  0.13582E-04
   35.4500  0.93695E-05  0.13629E-04
   35.4600  0.88024E-05  0.13675E-04
   35.4700  0.82339E-05  0.13721E-04
   35.4800  0.76974E-05  0.13768E-04
   35.4900  0.71957E-05  0.13814E-04
   35.5000  0.66991E-05  0.13860E-04
   35.5100  0.61561E-05  0.13907E-04
   35.5200  0.55047E-05  0.13953E-04
   35.5300  0.46890E-05  0.14000E-04
   35.5400  0.36811E-05  0.14046E-04
   35.5500  0.24852E-05  0.14092E-04
   35.5600  0.11250E-05  0.14139E-04
   35.5700  0.52776E-06  0.14185E-04
   35.5800  0.21522E-05  0.14231E-04
   35.5900  0.38989E-05  0.14278E-04
   35.6000  0.56402E-05  0.14324E-04
   35.6100  0.73106E-05  0.14371E-04
   35.6200  0.88832E-05  0.14417E-04
   35.6300  0.10351E-04  0.14463E-04
   35.6400  0.11695E-04  0.14510E-04
   35.6500  0.12865E-04  0.14556E-04
   35.6600  0.13796E-04  0.14602E-04
   35.6700  0.14423E-04  0.14649E-04
   35.6800  0.14695E-04  0.14695E-04
   35.6900  0.14577E-04  0.14490E-04
   35.7000  0.14047E-04  0.14284E-04
   35.7100  0.13102E-04  0.14079E-04
   35.7200  0.11773E-04  0.13873E-04
   35.7300  0.10122E-04  0.13668E-04
   35.7400  0.82506E-05  0.13462E-04
   35.7500  0.63385E-05  0.13257E-04
   35.7600  0.47636E-05  0.13051E-04
   35.7700  0.42115E-05  0.12846E-04
   35.7800  0.49970E-05  0.12640E-04
   35.7900  0.64695E-05  0.12435E-04
   35.8000  0.80324E-05  0.12229E-04
   35.8100  0.94082E-05  0.12023E-04
   35.8200  0.10463E-04  0.11818E-04
   35.8300  0.11134E-04  0.11612E-04
   35.8400  0.11407E-04  0.11407E-04
   35.8500  0.11300E-04  0.10952E-04
   35.8600  0.10850E-04  0.10496E-04
   35.8700  0.10108E-04  0.10041E-04
   35.8800  0.91257E-05  0.95853E-05
   35.8900  0.79563E-05  0.91298E-05
   35.9000  0.66492E-05  0.86744E-05
   35.9100  0.52552E-05  0.82190E-05
   35.9200  0.38317E-05  0.77636E-05
   35.9300  0.24428E-05  0.73081E-05
   35.9400  0.11538E-05  0.68527E-05
   35.9500  0.29430E-06  0.63973E-05
   35.9600  0.11264E-05  0.59419E-05
   35.9700  0.19635E-05  0.54864E-05
   35.9800  0.26405E-05  0.50310E-05
   35.9900  0.31564E-05  0.45756E-05
   36.0000  0.35036E-05  0.41202E-05
   36.0100  0.36647E-05  0.36647E-05
   36.0200  0.36361E-05  0.38337E-05
   36.0300  0.34461E-05  0.40028E-05
   36.0400  0.31524E-05  0.41719E-05
   36.0500  0.28323E-05  0.43410E-05
   36.0600  0.25725E-05  0.45101E-05
   36.0700  0.24535E-05  0.46791E-05
   36.0800  0.25261E-05  0.48482E-05
   36.0900  0.27935E-05  0.50173E-05
   36.1000  0.32225E-05  0.51864E-05
   36.1100  0.37695E-05  0.53555E-05
   36.1200  0.43860E-05  0.55245E-05
   36.1300  0.50114E-05  0.56936E-05
   36.1400  0.55718E-05  0.58627E-05
   36.1500  0.59900E-05  0.60318E-05
   36.1600  0.62008E-05  0.62008E-05
   36.1700  0.61642E-05  0.65244E-05
   36.1800  0.58767E-05  0.68479E-05
   36.1900  0.53931E-05  0.71715E-05
   36.2000  0.48549E-05  0.74950E-05
   36.2100  0.44963E-05  0.78186E-05
   36.2200  0.45537E-05  0.81421E-05
   36.2300  0.50931E-05  0.84657E-05
   36.2400  0.59900E-05  0.87892E-05
   36.2500  0.70721E-05  0.91128E-05
   36.2600  0.81925E-05  0.94363E-05
   36.2700  0.92326E-05  0.97599E-05
   36.2800  0.10097E-04  0.10083E-04
   36.2900  0.10714E-04  0.10407E-04
   36.3000  0.11039E-04  0.10731E-04
   36.3100  0.11054E-04  0.11054E-04
   36.3200  0.10759E-04  0.11011E-04
   36.3300  0.10179E-04  0.10969E-04
   36.3400  0.93662E-05  0.10926E-04
   36.3500  0.83972E-05  0.10883E-04
   36.3600  0.73581E-05  0.10840E-04
   36.3700  0.63471E-05  0.10797E-04
   36.3800  0.54743E-05  0.10754E-04
   36.3900  0.48429E-05  0.10712E-04
   36.4000  0.45153E-05  0.10669E-04
   36.4100  0.44923E-05  0.10626E-04
   36.4200  0.47298E-05  0.10583E-04
   36.4300  0.51558E-05  0.10540E-04
   36.4400  0.56863E-05  0.10498E-04
   36.4500  0.62501E-05  0.10455E-04
   36.4600  0.68009E-05  0.10412E-04
   36.4700  0.73209E-05  0.10369E-04
   36.4800  0.78118E-05  0.10326E-04
   36.4900  0.82761E-05  0.10284E-04
   36.5000  0.87109E-05  0.10241E-04
   36.5100  0.91099E-05  0.10198E-04
   36.5200  0.94615E-05  0.10155E-04
   36.5300  0.97459E-05  0.10112E-04
   36.5400  0.99409E-05  0.10070E-04
   36.5500  0.10027E-04  0.10027E-04
   36.5600  0.99818E-05  0.10088E-04
   36.5700  0.97783E-05  0.10148E-04
   36.5800  0.93954E-05  0.10209E-04
   36.5900  0.88394E-05  0.10270E-04
   36.6000  0.81470E-05  0.10330E-04
   36.6100  0.73685E-05  0.10391E-04
   36.6200  0.65567E-05  0.10452E-04
   36.6300  0.57647E-05  0.10512E-04
   36.6400  0.50478E-05  0.10573E-04
   36.6500  0.44674E-05  0.10634E-04
   36.6600  0.40878E-05  0.10694E-04
   36.6700  0.39622E-05  0.10755E-04
   36.6800  0.41145E-05  0.10816E-04
   36.6900  0.45198E-05  0.10876E-04
   36.7000  0.51147E-05  0.10937E-04
   36.7100  0.58289E-05  0.10998E-04
   36.7200  0.66027E-05  0.11058E-04
   36.7300  0.73954E-05  0.11119E-04
   36.7400  0.81817E-05  0.11180E-04
   36.7500  0.89399E-05  0.11240E-04
   36.7600  0.96460E-05  0.11301E-04
   36.7700  0.10278E-04  0.11362E-04
   36.7800  0.10818E-04  0.11422E-04
   36.7900  0.11246E-04  0.11483E-04
   36.8000  0.11525E-04  0.11544E-04
   36.8100  0.11604E-04  0.11604E-04
   36.8200  0.11451E-04  0.11688E-04
   36.8300  0.11067E-04  0.11772E-04
   36.8400  0.10480E-04  0.11855E-04
   36.8500  0.97391E-05  0.11939E-04
   36.8600  0.89153E-05  0.12023E-04
   36.8700  0.81115E-05  0.12107E-04
   36.8800  0.74740E-05  0.12190E-04
   36.8900  0.71805E-05  0.12274E-04
   36.9000  0.73590E-05  0.12358E-04
   36.9100  0.79947E-05  0.12441E-04
   36.9200  0.89395E-05  0.12525E-04
   36.9300  0.10003E-04  0.12609E-04
   36.9400  0.11025E-04  0.12693E-04
   36.9500  0.11889E-04  0.12776E-04
   36.9600  0.12526E-04  0.12860E-04
   36.9700  0.12904E-04  0.12944E-04
   36.9800  0.13027E-04  0.13027E-04
   36.9900  0.12934E-04  0.12818E-04
   37.0000  0.12671E-04  0.12609E-04
   37.0100  0.12275E-04  0.12400E-04
   37.0200  0.11765E-04  0.12191E-04
   37.0300  0.11162E-04  0.11982E-04
   37.0400  0.10515E-04  0.11772E-04
   37.0500  0.99076E-05  0.11563E-04
   37.0600  0.94396E-05  0.11354E-04
   37.0700  0.91971E-05  0.11145E-04
   37.0800  0.92071E-05  0.10936E-04
   37.0900  0.94169E-05  0.10727E-04
   37.1000  0.97157E-05  0.10518E-04
   37.1100  0.99793E-05  0.10308E-04
   37.1200  0.10099E-04  0.10099E-04
   37.1300  0.99948E-05  0.10158E-04
   37.1400  0.96213E-05  0.10217E-04
   37.1500  0.89843E-05  0.10275E-04
   37.1600  0.81608E-05  0.10334E-04
   37.1700  0.73214E-05  0.10393E-04
   37.1800  0.67217E-05  0.10452E-04
   37.1900  0.66048E-05  0.10510E-04
   37.2000  0.70156E-05  0.10569E-04
   37.2100  0.77689E-05  0.10628E-04
   37.2200  0.86268E-05  0.10687E-04
   37.2300  0.94223E-05  0.10745E-04
   37.2400  0.10070E-04  0.10804E-04
   37.2500  0.10543E-04  0.10863E-04
   37.2600  0.10845E-04  0.10921E-04
   37.2700  0.10999E-04  0.10980E-04
   37.2800  0.11039E-04  0.11039E-04
   37.2900  0.10996E-04  0.10773E-04
   37.3000  0.10899E-04  0.10507E-04
   37.3100  0.10766E-04  0.10241E-04
   37.3200  0.10599E-04  0.99744E-05
   37.3300  0.10380E-04  0.97083E-05
   37.3400  0.10084E-04  0.94422E-05
   37.3500  0.96905E-05  0.91761E-05
   37.3600  0.91813E-05  0.89100E-05
   37.3700  0.85363E-05  0.86439E-05
   37.3800  0.77392E-05  0.83777E-05
   37.3900  0.67852E-05  0.81116E-05
   37.4000  0.56838E-05  0.78455E-05
   37.4100  0.44689E-05  0.75794E-05
   37.4200  0.32049E-05  0.73133E-05
   37.4300  0.19969E-05  0.70472E-05
   37.4400  0.11285E-05  0.67811E-05
   37.4500  0.12974E-05  0.65150E-05
   37.4600  0.20801E-05  0.62489E-05
   37.4700  0.28554E-05  0.59827E-05
   37.4800  0.35019E-05  0.57166E-05
   37.4900  0.40065E-05  0.54505E-05
   37.5000  0.43696E-05  0.51844E-05
   37.5100  0.45850E-05  0.49183E-05
   37.5200  0.46522E-05  0.46522E-05
   37.5300  0.45900E-05  0.47300E-05
   37.5400  0.44347E-05  0.48078E-05
   37.5500  0.42371E-05  0.48856E-05
   37.5600  0.40629E-05  0.49634E-05
   37.5700  0.39853E-05  0.50412E-05
   37.5800  0.40511E-05  0.51190E-05
   37.5900  0.42449E-05  0.51968E-05
   37.6000  0.45021E-05  0.52746E-05
   37.6100  0.47574E-05  0.53524E-05
   37.6200  0.49800E-05  0.54302E-05
   37.6300  0.51751E-05  0.55080E-05
   37.6400  0.53603E-05  0.55857E-05
   37.6500  0.55429E-05  0.56635E-05
   37.6600  0.57117E-05  0.57413E-05
   37.6700  0.58398E-05  0.58191E-05
   37.6800  0.58969E-05  0.58969E-05
   37.6900  0.58601E-05  0.59241E-05
   37.7000  0.57122E-05  0.59513E-05
   37.7100  0.54363E-05  0.59786E-05
   37.7200  0.50176E-05  0.60058E-05
   37.7300  0.44520E-05  0.60330E-05
   37.7400  0.37430E-05  0.60602E-05
   37.7500  0.28913E-05  0.60874E-05
   37.7600  0.19039E-05  0.61146E-05
   37.7700  0.86912E-06  0.61419E-05
   37.7800  0.83955E-06  0.61691E-05
   37.7900  0.19823E-05  0.61963E-05
   37.8000  0.31579E-05  0.62235E-05
   37.8100  0.41936E-05  0.62507E-05
   37.8200  0.50280E-05  0.62779E-05
   37.8300  0.56445E-05  0.63052E-05
   37.8400  0.60558E-05  0.63324E-05
   37.8500  0.62938E-05  0.63596E-05
   37.8600  0.63999E-05  0.63868E-05
   37.8700  0.64140E-05  0.64140E-05
   37.8800  0.63667E-05  0.64191E-05
   37.8900  0.62793E-05  0.64242E-05
   37.9000  0.61653E-05  0.64292E-05
   37.9100  0.60283E-05  0.64343E-05
   37.9200  0.58612E-05  0.64394E-05
   37.9300  0.56486E-05  0.64445E-05
   37.9400  0.53695E-05  0.64495E-05
   37.9500  0.49987E-05  0.64546E-05
   37.9600  0.45159E-05  0.64597E-05
   37.9700  0.39279E-05  0.64648E-05
   37.9800  0.32933E-05  0.64699E-05
   37.9900  0.27469E-05  0.64749E-05
   38.0000  0.25018E-05  0.64800E-05
   38.0100  0.27054E-05  0.64851E-05
   38.0200  0.32549E-05  0.64902E-05
   38.0300  0.39419E-05  0.64952E-05
   38.0400  0.46167E-05  0.65003E-05
   38.0500  0.51961E-05  0.65054E-05
   38.0600  0.56449E-05  0.65105E-05
   38.0700  0.59676E-05  0.65155E-05
   38.0800  0.61974E-05  0.65206E-05
   38.0900  0.63718E-05  0.65257E-05
   38.1000  0.64970E-05  0.65308E-05
   38.1100  0.65358E-05  0.65358E-05
   38.1200  0.64346E-05  0.72169E-05
   38.1300  0.61658E-05  0.78979E-05
   38.1400  0.57719E-05  0.85790E-05
   38.1500  0.54135E-05  0.92600E-05
   38.1600  0.53780E-05  0.99410E-05
   38.1700  0.59276E-05  0.10622E-04
   38.1800  0.70636E-05  0.11303E-04
   38.1900  0.85748E-05  0.11984E-04
   38.2000  0.10246E-04  0.12665E-04
   38.2100  0.11928E-04  0.13346E-04
   38.2200  0.13509E-04  0.14027E-04
   38.2300  0.14890E-04  0.14708E-04
   38.2400  0.15963E-04  0.15389E-04
   38.2500  0.16617E-04  0.16070E-04
   38.2600  0.16752E-04  0.16752E-04
   38.2700  0.16300E-04  0.16782E-04
   38.2800  0.15251E-04  0.16813E-04
   38.2900  0.13640E-04  0.16844E-04
   38.3000  0.11537E-04  0.16875E-04
   38.3100  0.90538E-05  0.16905E-04
   38.3200  0.63552E-05  0.16936E-04
   38.3300  0.37382E-05  0.16967E-04
   38.3400  0.22311E-05  0.16998E-04
   38.3500  0.34806E-05  0.17028E-04
   38.3600  0.56275E-05  0.17059E-04
   38.3700  0.76965E-05  0.17090E-04
   38.3800  0.95422E-05  0.17121E-04
   38.3900  0.11150E-04  0.17151E-04
   38.4000  0.12524E-04  0.17182E-04
   38.4100  0.13663E-04  0.17213E-04
   38.4200  0.14578E-04  0.17244E-04
   38.4300  0.15298E-04  0.17274E-04
   38.4400  0.15863E-04  0.17305E-04
   38.4500  0.16319E-04  0.17336E-04
   38.4600  0.16698E-04  0.17367E-04
   38.4700  0.17017E-04  0.17398E-04
   38.4800  0.17273E-04  0.17428E-04
   38.4900  0.17444E-04  0.17459E-04
   38.5000  0.17490E-04  0.17490E-04
   38.5100  0.17358E-04  0.17845E-04
   38.5200  0.17007E-04  0.18200E-04
   38.5300  0.16420E-04  0.18554E-04
   38.5400  0.15594E-04  0.18909E-04
   38.5500  0.14517E-04  0.19264E-04
   38.5600  0.13178E-04  0.19619E-04
   38.5700  0.11606E-04  0.19974E-04
   38.5800  0.99063E-05  0.20329E-04
   38.5900  0.82492E-05  0.20684E-04
   38.6000  0.68018E-05  0.21038E-04
   38.6100  0.56357E-05  0.21393E-04
   38.6200  0.47560E-05  0.21748E-04
   38.6300  0.44045E-05  0.22103E-04
   38.6400  0.52659E-05  0.22458E-04
   38.6500  0.75467E-05  0.22813E-04
   38.6600  0.10656E-04  0.23168E-04
   38.6700  0.13943E-04  0.23522E-04
   38.6800  0.16946E-04  0.23877E-04
   38.6900  0.19440E-04  0.24232E-04
   38.7000  0.21430E-04  0.24587E-04
   38.7100  0.23048E-04  0.24942E-04
   38.7200  0.24394E-04  0.25297E-04
   38.7300  0.25461E-04  0.25652E-04
   38.7400  0.26148E-04  0.26006E-04
   38.7500  0.26361E-04  0.26361E-04
   38.7600  0.26095E-04  0.25743E-04
   38.7700  0.25428E-04  0.25125E-04
   38.7800  0.24454E-04  0.24506E-04
   38.7900  0.23221E-04  0.23888E-04
   38.8000  0.21744E-04  0.23270E-04
   38.8100  0.20042E-04  0.22651E-04
   38.8200  0.18150E-04  0.22033E-04
   38.8300  0.16117E-04  0.21415E-04
   38.8400  0.13974E-04  0.20796E-04
   38.8500  0.11730E-04  0.20178E-04
   38.8600  0.93870E-05  0.19560E-04
   38.8700  0.69636E-05  0.18941E-04
   38.8800  0.45138E-05  0.18323E-04
   38.8900  0.21613E-05  0.17705E-04
   38.9000  0.10684E-05  0.17086E-04
   38.9100  0.29469E-05  0.16468E-04
   38.9200  0.50676E-05  0.15850E-04
   38.9300  0.70605E-05  0.15231E-04
   38.9400  0.88245E-05  0.14613E-04
   38.9500  0.10271E-04  0.13995E-04
   38.9600  0.11326E-04  0.13376E-04
   38.9700  0.11946E-04  0.12758E-04
   38.9800  0.12140E-04  0.12140E-04
   38.9900  0.11980E-04  0.12051E-04
   39.0000  0.11590E-04  0.11963E-04
   39.0100  0.11102E-04  0.11874E-04
   39.0200  0.10621E-04  0.11786E-04
   39.0300  0.10209E-04  0.11697E-04
   39.0400  0.98993E-05  0.11609E-04
   39.0500  0.97179E-05  0.11521E-04
   39.0600  0.96815E-05  0.11432E-04
   39.0700  0.97945E-05  0.11344E-04
   39.0800  0.10039E-04  0.11255E-04
   39.0900  0.10361E-04  0.11167E-04
   39.1000  0.10676E-04  0.11079E-04
   39.1100  0.10885E-04  0.10990E-04
   39.1200  0.10902E-04  0.10902E-04
   39.1300  0.10686E-04  0.11115E-04
   39.1400  0.10242E-04  0.11329E-04
   39.1500  0.95991E-05  0.11542E-04
   39.1600  0.87872E-05  0.11756E-04
   39.1700  0.78198E-05  0.11970E-04
   39.1800  0.66953E-05  0.12183E-04
   39.1900  0.54121E-05  0.12397E-04
   39.2000  0.40112E-05  0.12610E-04
   39.2100  0.26808E-05  0.12824E-04
   39.2200  0.21210E-05  0.13037E-04
   39.2300  0.30811E-05  0.13251E-04
   39.2400  0.47869E-05  0.13464E-04
   39.2500  0.66672E-05  0.13678E-04
   39.2600  0.85173E-05  0.13891E-04
   39.2700  0.10224E-04  0.14105E-04
   39.2800  0.11715E-04  0.14318E-04
   39.2900  0.12948E-04  0.14532E-04
   39.3000  0.13917E-04  0.14745E-04
   39.3100  0.14643E-04  0.14959E-04
   39.3200  0.15152E-04  0.15173E-04
   39.3300  0.15464E-04  0.15386E-04
   39.3400  0.15600E-04  0.15600E-04
   39.3500  0.15577E-04  0.15206E-04
   39.3600  0.15416E-04  0.14812E-04
   39.3700  0.15134E-04  0.14418E-04
   39.3800  0.14743E-04  0.14024E-04
   39.3900  0.14238E-04  0.13630E-04
   39.4000  0.13588E-04  0.13237E-04
   39.4100  0.12748E-04  0.12843E-04
   39.4200  0.11683E-04  0.12449E-04
   39.4300  0.10386E-04  0.12055E-04
   39.4400  0.88829E-05  0.11661E-04
   39.4500  0.72226E-05  0.11267E-04
   39.4600  0.54636E-05  0.10874E-04
   39.4700  0.36822E-05  0.10480E-04
   39.4800  0.20822E-05  0.10086E-04
   39.4900  0.16081E-05  0.96920E-05
   39.5000  0.27704E-05  0.92982E-05
   39.5100  0.42092E-05  0.89043E-05
   39.5200  0.54687E-05  0.85105E-05
   39.5300  0.64270E-05  0.81166E-05
   39.5400  0.70461E-05  0.77228E-05
   39.5500  0.73290E-05  0.73290E-05
   39.5600  0.73019E-05  0.74099E-05
   39.5700  0.70103E-05  0.74908E-05
   39.5800  0.65201E-05  0.75717E-05
   39.5900  0.59109E-05  0.76526E-05
   39.6000  0.52658E-05  0.77335E-05
   39.6100  0.46650E-05  0.78144E-05
   39.6200  0.41828E-05  0.78953E-05
   39.6300  0.38839E-05  0.79762E-05
   39.6400  0.38135E-05  0.80571E-05
   39.6500  0.39856E-05  0.81380E-05
   39.6600  0.43782E-05  0.82189E-05
   39.6700  0.49438E-05  0.82998E-05
   39.6800  0.56252E-05  0.83807E-05
   39.6900  0.63651E-05  0.84617E-05
   39.7000  0.71053E-05  0.85426E-05
   39.7100  0.77845E-05  0.86235E-05
   39.7200  0.83388E-05  0.87044E-05
   39.7300  0.87124E-05  0.87853E-05
   39.7400  0.88662E-05  0.88662E-05
   39.7500  0.87779E-05  0.88564E-05
   39.7600  0.84498E-05  0.88466E-05
   39.7700  0.79262E-05  0.88368E-05
   39.7800  0.73085E-05  0.88270E-05
   39.7900  0.67473E-05  0.88172E-05
   39.8000  0.63973E-05  0.88074E-05
   39.8100  0.63497E-05  0.87977E-05
   39.8200  0.65921E-05  0.87879E-05
   39.8300  0.70291E-05  0.87781E-05
   39.8400  0.75399E-05  0.87683E-05
   39.8500  0.80224E-05  0.87585E-05
   39.8600  0.84084E-05  0.87487E-05
   39.8700  0.86559E-05  0.87389E-05
   39.8800  0.87291E-05  0.87291E-05
   39.8900  0.85878E-05  0.85669E-05
   39.9000  0.81952E-05  0.84046E-05
   39.9100  0.75310E-05  0.82424E-05
   39.9200  0.65967E-05  0.80802E-05
   39.9300  0.54166E-05  0.79179E-05
   39.9400  0.40397E-05  0.77557E-05
   39.9500  0.25394E-05  0.75935E-05
   39.9600  0.10430E-05  0.74312E-05
   39.9700  0.86495E-06  0.72690E-05
   39.9800  0.22608E-05  0.71068E-05
   39.9900  0.36172E-05  0.69445E-05
   40.0000  0.47764E-05  0.67823E-05
   40.0100  0.56480E-05  0.66201E-05
   40.0200  0.61650E-05  0.64578E-05
   40.0300  0.62956E-05  0.62956E-05
   40.0400  0.60507E-05  0.67699E-05
   40.0500  0.54840E-05  0.72442E-05
   40.0600  0.46807E-05  0.77186E-05
   40.0700  0.37460E-05  0.81929E-05
   40.0800  0.28057E-05  0.86672E-05
   40.0900  0.20272E-05  0.91416E-05
   40.1000  0.16353E-05  0.96159E-05
   40.1100  0.17305E-05  0.10090E-04
   40.1200  0.20814E-05  0.10565E-04
   40.1300  0.24581E-05  0.11039E-04
   40.1400  0.27909E-05  0.11513E-04
   40.1500  0.31206E-05  0.11988E-04
   40.1600  0.35564E-05  0.12462E-04
   40.1700  0.42198E-05  0.12936E-04
   40.1800  0.51768E-05  0.13411E-04
   40.1900  0.64154E-05  0.13885E-04
   40.2000  0.78744E-05  0.14359E-04
   40.2100  0.94815E-05  0.14834E-04
   40.2200  0.11171E-04  0.15308E-04
   40.2300  0.12877E-04  0.15782E-04
   40.2400  0.14524E-04  0.16257E-04
   40.2500  0.16017E-04  0.16731E-04
   40.2600  0.17253E-04  0.17205E-04
   40.2700  0.18137E-04  0.17680E-04
   40.2800  0.18605E-04  0.18154E-04
   40.2900  0.18628E-04  0.18628E-04
   40.3000  0.18208E-04  0.18381E-04
   40.3100  0.17370E-04  0.18134E-04
   40.3200  0.16150E-04  0.17887E-04
   40.3300  0.14588E-04  0.17640E-04
   40.3400  0.12731E-04  0.17393E-04
   40.3500  0.10655E-04  0.17146E-04
   40.3600  0.84619E-05  0.16899E-04
   40.3700  0.62667E-05  0.16651E-04
   40.3800  0.41685E-05  0.16404E-04
   40.3900  0.22339E-05  0.16157E-04
   40.4000  0.55068E-06  0.15910E-04
   40.4100  0.11640E-05  0.15663E-04
   40.4200  0.25116E-05  0.15416E-04
   40.4300  0.36680E-05  0.15169E-04
   40.4400  0.46102E-05  0.14922E-04
   40.4500  0.53409E-05  0.14675E-04
   40.4600  0.58886E-05  0.14428E-04
   40.4700  0.63053E-05  0.14180E-04
   40.4800  0.66503E-05  0.13933E-04
   40.4900  0.69683E-05  0.13686E-04
   40.5000  0.72806E-05  0.13439E-04
   40.5100  0.75960E-05  0.13192E-04
   40.5200  0.79175E-05  0.12945E-04
   40.5300  0.82401E-05  0.12698E-04
   40.5400  0.85479E-05  0.12451E-04
   40.5500  0.88153E-05  0.12204E-04
   40.5600  0.90174E-05  0.11957E-04
   40.5700  0.91450E-05  0.11710E-04
   40.5800  0.92078E-05  0.11462E-04
   40.5900  0.92294E-05  0.11215E-04
   40.6000  0.92448E-05  0.10968E-04
   40.6100  0.92932E-05  0.10721E-04
   40.6200  0.93951E-05  0.10474E-04
   40.6300  0.95345E-05  0.10227E-04
   40.6400  0.96659E-05  0.99798E-05
   40.6500  0.97327E-05  0.97327E-05
   40.6600  0.96822E-05  0.94511E-05
   40.6700  0.94800E-05  0.91694E-05
   40.6800  0.91278E-05  0.88878E-05
   40.6900  0.86615E-05  0.86061E-05
   40.7000  0.81307E-05  0.83245E-05
   40.7100  0.75814E-05  0.80428E-05
   40.7200  0.70521E-05  0.77612E-05
   40.7300  0.65696E-05  0.74795E-05
   40.7400  0.61395E-05  0.71978E-05
   40.7500  0.57423E-05  0.69162E-05
   40.7600  0.53461E-05  0.66345E-05
   40.7700  0.49274E-05  0.63529E-05
   40.7800  0.44878E-05  0.60712E-05
   40.7900  0.40545E-05  0.57896E-05
   40.8000  0.36704E-05  0.55079E-05
   40.8100  0.33771E-05  0.52263E-05
   40.8200  0.31940E-05  0.49446E-05
   40.8300  0.31114E-05  0.46630E-05
   40.8400  0.31038E-05  0.43813E-05
   40.8500  0.31426E-05  0.40997E-05
   40.8600  0.31985E-05  0.38180E-05
   40.8700  0.32429E-05  0.35364E-05
   40.8800  0.32547E-05  0.32547E-05
   40.8900  0.32277E-05  0.34724E-05
   40.9000  0.31670E-05  0.36901E-05
   40.9100  0.30773E-05  0.39078E-05
   40.9200  0.29526E-05  0.41255E-05
   40.9300  0.27803E-05  0.43432E-05
   40.9400  0.25635E-05  0.45609E-05
   40.9500  0.23571E-05  0.47786E-05
