     FRE.     REAL.    IMAG.    AMP.
   20.3237 0.23576037E-03 -.86305535E-03 0.89467730E-03
   20.4214 0.24121294E-03 -.89233473E-03 0.92436193E-03
   20.5191 0.21618308E-03 -.79046853E-03 0.81949716E-03
   20.6168 0.18694280E-04 -.77564642E-03 0.77587168E-03
   20.7145 -.82272512E-04 -.68095990E-03 0.68591192E-03
   20.8122 -.13889532E-03 -.61298040E-03 0.62851957E-03
   20.9099 -.50361115E-04 -.61662169E-03 0.61867485E-03
   21.0076 -.22283627E-03 -.54052676E-03 0.58465818E-03
   21.1053 -.15432297E-03 -.51202672E-03 0.53477747E-03
   21.2031 -.18781365E-03 -.34021086E-03 0.38860957E-03
   21.3008 -.27567224E-03 -.32928438E-03 0.42944544E-03
   21.3985 -.21931549E-03 -.93679897E-04 0.23848524E-03
   21.4962 -.32701087E-03 -.28192901E-04 0.32822392E-03
   21.5939 -.19972633E-03 -.56169167E-04 0.20747430E-03
   21.6916 -.20284788E-03 -.15836022E-04 0.20346508E-03
   21.7893 -.49014801E-04 0.12074924E-03 0.13031818E-03
   21.8870 -.14477236E-04 0.20596845E-03 0.20647662E-03
   21.9847 -.58724370E-04 0.21449034E-03 0.22238403E-03
   22.0824 0.70210226E-04 0.28635355E-03 0.29483525E-03
   22.1802 0.10779508E-03 0.26410053E-03 0.28525229E-03
   22.2779 0.18819567E-03 0.27189541E-03 0.33067312E-03
   22.3756 0.24968627E-03 0.37691733E-03 0.45211715E-03
   22.4733 0.39623523E-03 0.26279147E-03 0.47545947E-03
   22.5710 0.45941584E-03 0.23267830E-03 0.51497779E-03
   22.6687 0.53870876E-03 0.25742839E-03 0.59705653E-03
   22.7664 0.58081036E-03 0.25103989E-03 0.63274143E-03
   22.8641 0.64697175E-03 0.20961709E-03 0.68008219E-03
   22.9618 0.72605349E-03 0.12309615E-03 0.73641451E-03
   23.0595 0.73142315E-03 -.19446954E-04 0.73168165E-03
   23.1573 0.78225398E-03 0.17183542E-04 0.78244269E-03
   23.2550 0.74776029E-03 -.58283524E-04 0.75002830E-03
   23.3527 0.78830664E-03 -.17337892E-03 0.80714782E-03
   23.4504 0.75628376E-03 -.15228608E-03 0.77146367E-03
   23.5481 0.84653369E-03 -.36349715E-03 0.92127599E-03
   23.6458 0.78437442E-03 -.49772550E-03 0.92896388E-03
   23.7435 0.71997481E-03 -.42049654E-03 0.83377521E-03
   23.8412 0.70271734E-03 -.53387746E-03 0.88251731E-03
   23.9389 0.64275484E-03 -.58809319E-03 0.87119883E-03
   24.0366 0.67940092E-03 -.60006510E-03 0.90645667E-03
   24.1344 0.61725214E-03 -.64998952E-03 0.89637411E-03
   24.2321 0.43477892E-03 -.71580347E-03 0.83750061E-03
   24.3298 0.35046844E-03 -.75074454E-03 0.82852005E-03
   24.4275 0.33767649E-03 -.76169323E-03 0.83318783E-03
   24.5252 0.18577752E-03 -.72268333E-03 0.74617990E-03
   24.6229 0.17457776E-03 -.77611062E-03 0.79550303E-03
   24.7206 0.57794441E-05 -.71965292E-03 0.71967614E-03
   24.8183 0.10329314E-03 -.72267983E-03 0.73002442E-03
   24.9160 0.68242075E-05 -.67115785E-03 0.67119254E-03
   25.0137 -.10594242E-03 -.63393731E-03 0.64272882E-03
   25.1115 -.20515775E-03 -.56121440E-03 0.59753773E-03
   25.2092 -.22108621E-03 -.47720419E-03 0.52593055E-03
   25.3069 -.24801126E-03 -.46033619E-03 0.52289484E-03
   25.4046 -.26340567E-03 -.26156861E-03 0.37121514E-03
   25.5023 -.19563861E-03 -.30818590E-03 0.36503837E-03
   25.6000 -.21921541E-03 -.19268981E-03 0.29186427E-03
   25.6977 -.30226537E-03 -.97849654E-04 0.31770885E-03
   25.7954 -.20061848E-03 -.41614174E-04 0.20488903E-03
   25.8931 -.16971120E-03 -.22582890E-04 0.17120712E-03
   25.9908 -.17360874E-03 0.22770373E-04 0.17509564E-03
   26.0886 -.17689634E-03 0.54356347E-04 0.18505925E-03
   26.1863 -.51826228E-04 0.12151778E-03 0.13210802E-03
   26.2840 0.50759307E-04 0.14477965E-03 0.15341987E-03
   26.3817 0.40165243E-04 0.17978961E-03 0.18422147E-03
   26.4794 0.13039880E-03 0.23706416E-03 0.27056102E-03
   26.5771 0.19945409E-03 0.19161527E-03 0.27658333E-03
   26.6748 0.28489428E-03 0.25293475E-03 0.38097342E-03
   26.7725 0.32061432E-03 0.25340015E-03 0.40866266E-03
   26.8702 0.36792457E-03 0.22296059E-03 0.43020915E-03
   26.9679 0.44815394E-03 0.19332513E-03 0.48807435E-03
   27.0656 0.52872131E-03 0.14921631E-03 0.54937397E-03
   27.1634 0.55941747E-03 0.74295938E-04 0.56432950E-03
   27.2611 0.62213803E-03 0.20409836E-04 0.62247273E-03
   27.3588 0.65636268E-03 0.89158721E-05 0.65642322E-03
   27.4565 0.63471921E-03 -.12017289E-03 0.64599537E-03
