     FRE.     REAL.    IMAG.    AMP.
   40.9405 -.19051239E-03 0.19668724E-03 0.27382630E-03
   41.0382 -.18855120E-03 0.81376311E-04 0.20536226E-03
   41.1359 -.14015054E-03 0.34173208E-03 0.36935482E-03
   41.2336 -.86102547E-04 0.22492383E-03 0.24084098E-03
   41.3313 -.13597711E-03 0.24059354E-03 0.27636031E-03
   41.4290 -.50033283E-04 0.14179829E-03 0.15036650E-03
   41.5267 -.13241117E-03 0.24392641E-03 0.27754784E-03
   41.6244 -.12552207E-03 0.20301581E-03 0.23868642E-03
   41.7221 0.74835036E-04 0.25062569E-03 0.26155979E-03
   41.8198 0.40209139E-04 0.20846511E-03 0.21230750E-03
   41.9176 0.42258267E-04 0.30428222E-04 0.52073388E-04
   42.0153 0.91640228E-04 0.21400079E-03 0.23279662E-03
   42.1130 0.85396328E-04 0.35907826E-03 0.36909312E-03
   42.2107 0.62306201E-04 0.16681640E-03 0.17807238E-03
   42.3084 0.66511901E-04 0.30069935E-03 0.30796742E-03
   42.4061 0.17660718E-03 0.13142845E-03 0.22014434E-03
   42.5038 0.37611919E-03 0.23927841E-03 0.44578000E-03
   42.6015 0.26424282E-03 0.34143388E-04 0.26643954E-03
   42.6992 0.13016723E-03 -.23639192E-04 0.13229634E-03
   42.7969 0.19664060E-03 -.16091031E-04 0.19729786E-03
   42.8947 0.43528897E-04 0.46126730E-04 0.63422711E-04
   42.9924 0.84127234E-04 -.76135817E-04 0.11346389E-03
   43.0901 0.15269965E-04 -.11070907E-03 0.11175720E-03
   43.1878 0.11568089E-03 -.20825959E-04 0.11754059E-03
   43.2855 0.22262718E-03 -.12638624E-03 0.25600067E-03
   43.3832 -.63159372E-04 -.60762493E-04 0.87642380E-04
   43.4809 0.26938602E-04 -.17732543E-03 0.17935997E-03
   43.5786 -.80757491E-04 -.11002423E-03 0.13648115E-03
   43.6763 -.70888156E-04 -.15709222E-03 0.17234586E-03
   43.7740 -.14605834E-03 -.12140944E-03 0.18992971E-03
   43.8718 -.10868942E-03 -.26514719E-04 0.11187681E-03
   43.9695 -.19157141E-03 -.33874217E-04 0.19454323E-03
   44.0672 -.12156618E-03 -.69936243E-04 0.14024769E-03
   44.1649 -.16928185E-03 -.16163860E-03 0.23405851E-03
   44.2626 -.14825437E-03 -.13652463E-03 0.20153991E-03
   44.3603 -.15174366E-03 -.44718148E-04 0.15819562E-03
   44.4580 -.15419451E-03 0.48078389E-04 0.16151619E-03
   44.5557 -.10240910E-03 -.10805207E-03 0.14887200E-03
   44.6534 -.18517359E-03 0.20766034E-04 0.18633434E-03
   44.7511 -.22982356E-03 0.70356924E-04 0.24035176E-03
   44.8489 -.22835669E-03 0.16386907E-03 0.28106911E-03
   44.9466 -.14979359E-03 0.14861708E-03 0.21100984E-03
   45.0443 -.18400897E-03 0.13731180E-03 0.22959492E-03
   45.1420 -.22562281E-04 0.12778811E-03 0.12976462E-03
   45.2397 -.18433026E-03 0.23698168E-03 0.30022985E-03
   45.3374 -.82525039E-04 0.26516878E-03 0.27771364E-03
   45.4351 0.72549101E-05 0.16946399E-03 0.16961922E-03
   45.5328 -.37754231E-04 0.24754374E-03 0.25040624E-03
   45.6305 -.74044336E-04 0.23870346E-03 0.24992379E-03
   45.7282 0.58490896E-05 0.17858479E-03 0.17868055E-03
   45.8260 -.26176560E-05 0.24271783E-03 0.24273194E-03
   45.9237 0.34252007E-04 0.25783663E-03 0.26010175E-03
   46.0214 0.49054150E-04 0.23351118E-03 0.23860800E-03
   46.1191 0.70794740E-04 0.22852639E-03 0.23924089E-03
   46.2168 0.93644136E-04 0.21445529E-03 0.23400917E-03
   46.3145 0.11178903E-03 0.19868719E-03 0.22797672E-03
   46.4122 0.13018744E-03 0.18101465E-03 0.22296877E-03
   46.5099 0.14319587E-03 0.15731920E-03 0.21273078E-03
   46.6076 0.15054057E-03 0.13404329E-03 0.20156901E-03
   46.7053 0.16176251E-03 0.11066575E-03 0.19599494E-03
   46.8031 0.16589569E-03 0.85828717E-04 0.18678316E-03
   46.9008 0.16432957E-03 0.62334773E-04 0.17575503E-03
   46.9985 0.16028168E-03 0.39638569E-04 0.16511037E-03
   47.0962 0.15257215E-03 0.15774254E-04 0.15338542E-03
   47.1939 0.13955767E-03 -.74303935E-05 0.13975534E-03
   47.2916 0.13008043E-03 -.30358478E-04 0.13357603E-03
   47.3893 0.11258302E-03 -.47820518E-04 0.12231818E-03
   47.4870 0.96093696E-04 -.61783736E-04 0.11424197E-03
   47.5847 0.73164367E-04 -.72063383E-04 0.10269448E-03
   47.6824 0.55676497E-04 -.84097941E-04 0.10085800E-03
   47.7802 0.26726855E-04 -.93283430E-04 0.97036711E-04
   47.8779 0.48366519E-05 -.96059121E-04 0.96180811E-04
   47.9756 -.21456954E-04 -.92290029E-04 0.94751522E-04
   48.0733 -.47074183E-04 -.89911642E-04 0.10148932E-03
   48.1710 -.70059614E-04 -.85525236E-04 0.11055730E-03
   48.2687 -.91146219E-04 -.72571856E-04 0.11650883E-03
   48.3664 -.11062944E-03 -.56814486E-04 0.12436543E-03
   48.4641 -.13030706E-03 -.38344308E-04 0.13583158E-03
   48.5618 -.14858297E-03 -.19025834E-04 0.14979613E-03
   48.6595 -.15949352E-03 0.23732093E-05 0.15951117E-03
   48.7573 -.17063154E-03 0.24365761E-04 0.17236244E-03
   48.8550 -.17133223E-03 0.46107118E-04 0.17742773E-03
   48.9527 -.17243963E-03 0.72310315E-04 0.18698718E-03
   49.0504 -.17216125E-03 0.10122583E-03 0.19971521E-03
   49.1481 -.16775852E-03 0.12515266E-03 0.20929909E-03
   49.2458 -.16022184E-03 0.14714821E-03 0.21753996E-03
   49.3435 -.15070365E-03 0.16888817E-03 0.22635107E-03
   49.4412 -.13238135E-03 0.18544574E-03 0.22784850E-03
   49.5389 -.11476467E-03 0.20775886E-03 0.23734926E-03
   49.6366 -.94444622E-04 0.21952315E-03 0.23897740E-03
   49.7344 -.72450108E-04 0.23326854E-03 0.24426059E-03
   49.8321 -.49973602E-04 0.24196100E-03 0.24706777E-03
