     FRE.     REAL.    IMAG.    AMP.
   16.8061 0.39830193E-03 -.64313565E-04 0.40346084E-03
   16.9038 0.30649881E-03 0.47017907E-03 0.56125742E-03
   17.0015 -.63554535E-03 -.20606095E-03 0.66811603E-03
   17.0992 0.12531389E-03 -.24052031E-03 0.27120765E-03
   17.1969 -.50934614E-03 0.10723766E-02 0.11871922E-02
   17.2947 0.17908429E-04 -.11402232E-02 0.11403639E-02
   17.3924 0.17037964E-03 0.12314010E-02 0.12431322E-02
   17.4901 -.48567596E-03 -.47890423E-03 0.68207801E-03
   17.5878 0.10977171E-02 0.15589027E-02 0.19066096E-02
   17.6855 -.20578157E-02 0.17261144E-03 0.20650423E-02
   17.7832 0.66929212E-03 0.74736170E-04 0.67345187E-03
   17.8809 -.78184466E-03 0.69850794E-04 0.78495871E-03
   17.9786 -.51299186E-04 -.20930158E-03 0.21549653E-03
   18.0763 -.16923220E-03 0.29692100E-03 0.34176253E-03
   18.1740 -.12394806E-02 -.16378518E-03 0.12502550E-02
   18.2718 -.32502860E-04 -.24640321E-03 0.24853769E-03
   18.3695 -.11628045E-02 0.94014360E-03 0.14953208E-02
   18.4672 0.10103856E-03 -.70596416E-03 0.71315787E-03
   18.5649 -.10642912E-02 0.10932202E-02 0.15257281E-02
   18.6626 0.51847484E-04 -.42112573E-03 0.42430536E-03
   18.7603 -.52614417E-03 0.67617395E-03 0.85676071E-03
   18.8580 -.26274621E-03 -.22407632E-04 0.26369997E-03
   18.9557 -.30139924E-03 0.25414542E-03 0.39424788E-03
   19.0534 -.45290394E-03 0.19278652E-03 0.49222825E-03
   19.1511 -.67694309E-04 0.23572428E-03 0.24525181E-03
   19.2489 -.41509056E-03 0.18751535E-03 0.45548016E-03
   19.3466 -.49912627E-03 0.19841013E-03 0.53711602E-03
   19.4443 -.49010327E-03 0.80953597E-03 0.94633485E-03
   19.5420 -.35026300E-03 0.25714698E-03 0.43452127E-03
   19.6397 -.35141857E-03 0.32431720E-03 0.47820149E-03
   19.7374 -.31733655E-03 0.41825831E-03 0.52501669E-03
   19.8351 -.39852140E-03 0.17988643E-03 0.43723956E-03
   19.9328 -.28258711E-03 0.19152393E-03 0.34137498E-03
   20.0305 -.34317782E-03 0.47771665E-03 0.58820425E-03
   20.1282 -.27644154E-03 0.14836207E-03 0.31373752E-03
   20.2260 -.22882562E-03 0.67161134E-03 0.70952304E-03
   20.3237 -.68021298E-03 0.37305072E-03 0.77579415E-03
   20.4214 -.19248466E-03 0.12498768E-03 0.22950438E-03
   20.5191 -.29632225E-03 0.62403956E-03 0.69081999E-03
   20.6168 -.42819622E-03 -.24689083E-04 0.42890740E-03
   20.7145 0.56102555E-04 0.56287728E-03 0.56566624E-03
   20.8122 -.27694268E-03 0.33012984E-03 0.43090945E-03
   20.9099 -.30949558E-03 0.19721260E-03 0.36698818E-03
   21.0076 -.12580707E-03 0.11799791E-03 0.17248456E-03
   21.1053 -.20424550E-03 0.41783831E-03 0.46508611E-03
   21.2031 -.14456325E-03 0.73475305E-04 0.16216397E-03
   21.3008 -.24280562E-03 0.33386977E-03 0.41282392E-03
   21.3985 -.38952650E-04 -.32919637E-03 0.33149292E-03
   21.4962 0.25763197E-03 0.34943598E-03 0.43414254E-03
   21.5939 -.43324893E-03 -.49648188E-04 0.43608437E-03
   21.6916 0.48180944E-04 0.30191097E-03 0.30573132E-03
   21.7893 -.28319150E-03 0.69730653E-04 0.29165013E-03
   21.8870 -.41654432E-04 0.13367402E-03 0.14001370E-03
   21.9847 0.10829196E-03 0.28116448E-03 0.30129822E-03
   22.0824 -.44609327E-03 -.28357340E-03 0.52859541E-03
   22.1802 0.35660333E-03 0.83733670E-03 0.91010914E-03
   22.2779 -.89439278E-03 -.23924407E-03 0.92583807E-03
   22.3756 0.15726476E-03 0.31767282E-03 0.35446894E-03
   22.4733 -.42181677E-03 0.22303949E-03 0.47715407E-03
   22.5710 -.12215298E-03 -.45104141E-03 0.46728973E-03
   22.6687 -.54590328E-04 0.51548664E-03 0.51836914E-03
   22.7664 -.72701805E-03 -.50031427E-04 0.72873750E-03
   22.8641 0.33856501E-03 0.13252877E-03 0.36357963E-03
   22.9618 -.87778782E-03 0.48612303E-03 0.10034078E-02
   23.0595 0.35426041E-03 -.28828665E-03 0.45673802E-03
   23.1573 -.68532466E-03 0.61491795E-03 0.92075730E-03
   23.2550 -.65425149E-03 -.39354686E-03 0.76349470E-03
   23.3527 -.29533866E-03 0.45702705E-03 0.54414949E-03
   23.4504 -.83997479E-03 0.18618107E-03 0.86036097E-03
   23.5481 0.16170707E-03 -.18260142E-03 0.24391075E-03
   23.6458 -.52554591E-03 0.97149709E-03 0.11045384E-02
   23.7435 -.14620260E-03 -.66203158E-03 0.67798304E-03
   23.8412 -.50278788E-03 0.91402786E-03 0.10431886E-02
   23.9389 -.63181989E-03 -.32603045E-03 0.71097974E-03
   24.0366 0.34999047E-03 0.48165483E-03 0.59538620E-03
   24.1344 -.72598533E-03 0.52940124E-03 0.89851010E-03
   24.2321 0.12193184E-03 -.13025511E-03 0.17842020E-03
   24.3298 -.97105149E-04 0.10080676E-02 0.10127338E-02
   24.4275 -.40644256E-03 -.29776292E-03 0.50384353E-03
   24.5252 0.41115674E-03 0.78603794E-03 0.88707695E-03
   24.6229 -.68777613E-03 0.14553669E-03 0.70300564E-03
   24.7206 0.14192623E-03 0.13139329E-03 0.19340953E-03
   24.8183 -.21746763E-03 0.48985466E-03 0.53595687E-03
   24.9160 0.14655832E-04 -.92762952E-04 0.93913572E-04
   25.0137 0.11388953E-03 0.79320592E-03 0.80134044E-03
   25.1115 -.42490321E-03 0.79721132E-04 0.43231723E-03
   25.2092 0.26880600E-03 0.41376936E-03 0.49341843E-03
   25.3069 -.32694574E-03 0.36909807E-03 0.49307902E-03
   25.4046 -.91939648E-04 0.89363333E-04 0.12821351E-03
   25.5023 0.24987927E-04 0.27735144E-03 0.27847482E-03
   25.6000 -.29432334E-03 0.14168279E-03 0.32665004E-03
   25.6977 0.46770298E-03 0.99574121E-04 0.47818519E-03
   25.7954 -.48713959E-03 0.38220649E-03 0.61918236E-03
   25.8931 0.15519725E-03 -.45119668E-04 0.16162293E-03
   25.9908 -.21166771E-03 0.39826613E-03 0.45102011E-03
   26.0886 -.29722630E-03 0.82802137E-04 0.30854443E-03
   26.1863 0.13280131E-04 0.13961073E-03 0.14024093E-03
   26.2840 -.25863701E-03 0.23501116E-03 0.34946151E-03
   26.3817 0.47213434E-04 -.14519264E-03 0.15267616E-03
   26.4794 -.85146501E-04 0.41745821E-03 0.42605316E-03
