0.397373E+01   0.50781 -.400427E-07 0.138611E+01
0.402373E+01   0.50781 -.400427E-07 0.136889E+01
0.407373E+01   0.50781 -.400427E-07 0.135209E+01
0.412373E+01   0.50781 -.400427E-07 0.133569E+01
0.417373E+01   0.50781 -.400427E-07 0.131969E+01
0.422373E+01   0.50781 -.400427E-07 0.130407E+01
0.427373E+01   0.50781 -.400427E-07 0.128881E+01
0.432373E+01   0.50781 -.400427E-07 0.127391E+01
0.437373E+01   0.50781 -.400427E-07 0.125935E+01
0.442373E+01   0.50781 -.400427E-07 0.124511E+01
0.447373E+01   0.50781 -.400427E-07 0.123120E+01
0.452373E+01   0.50781 -.400427E-07 0.121759E+01
0.457373E+01   0.50781 -.400427E-07 0.120428E+01
0.462373E+01   0.50781 -.400427E-07 0.119126E+01
0.467373E+01   0.50781 -.400427E-07 0.117851E+01
0.472373E+01   0.50781 -.400427E-07 0.116604E+01
0.477373E+01   0.50781 -.400427E-07 0.115382E+01
0.482373E+01   0.50781 -.400427E-07 0.114186E+01
0.487373E+01   0.50781 -.400427E-07 0.113015E+01
0.492373E+01   0.50781 -.400427E-07 0.111867E+01
0.497373E+01   0.50781 -.400427E-07 0.110743E+01
0.502373E+01   0.50781 -.400427E-07 0.109641E+01
0.507373E+01   0.50781 -.400427E-07 0.108560E+01
0.512373E+01   0.50781 -.400427E-07 0.107501E+01
0.517373E+01   0.50781 -.400427E-07 0.106462E+01
0.522373E+01   0.50781 -.400427E-07 0.105443E+01
0.527373E+01   0.50781 -.400427E-07 0.104443E+01
0.532373E+01   0.50781 -.400427E-07 0.103462E+01
0.537373E+01   0.50781 -.400427E-07 0.102499E+01
0.542373E+01   0.50781 -.400427E-07 0.101555E+01
0.547373E+01   0.50781 -.400427E-07 0.100627E+01
0.552373E+01   0.50781 -.400427E-07 0.997160E+00
0.557373E+01   0.50781 -.400427E-07 0.988215E+00
0.562373E+01   0.50781 -.400427E-07 0.979429E+00
0.567373E+01   0.50781 -.400427E-07 0.970798E+00
0.572373E+01   0.50781 -.400427E-07 0.962317E+00
0.577373E+01   0.50781 -.400427E-07 0.953984E+00
0.582373E+01   0.50781 -.400427E-07 0.945793E+00
0.587373E+01   0.50781 -.400427E-07 0.937742E+00
0.592373E+01   0.50781 -.400427E-07 0.929827E+00
0.597373E+01   0.50781 -.400427E-07 0.922044E+00
0.602373E+01   0.50781 -.400427E-07 0.914391E+00
0.607373E+01   0.50781 -.400427E-07 0.906863E+00
0.612373E+01   0.50781 -.400427E-07 0.899459E+00
0.617373E+01   0.50781 -.400427E-07 0.892174E+00
0.622373E+01   0.50781 -.400427E-07 0.885007E+00
0.627373E+01   0.50781 -.400427E-07 0.877954E+00
0.632373E+01   0.50781 -.400427E-07 0.871012E+00
0.637372E+01   0.50781 -.400427E-07 0.864179E+00
0.642373E+01   0.50781 -.400427E-07 0.857452E+00
0.647373E+01   0.50781 -.400427E-07 0.850830E+00
0.652373E+01   0.50781 -.400427E-07 0.844309E+00
0.657373E+01   0.50781 -.400427E-07 0.837887E+00
0.662372E+01   0.50781 -.400427E-07 0.831562E+00
0.667373E+01   0.50781 -.400427E-07 0.825332E+00
0.672373E+01   0.50781 -.400427E-07 0.819195E+00
0.677373E+01   0.50781 -.400427E-07 0.813148E+00
0.682373E+01   0.50781 -.400427E-07 0.807189E+00
0.687372E+01   0.50781 -.400427E-07 0.801318E+00
0.692373E+01   0.50781 -.400427E-07 0.795531E+00
0.697373E+01   0.50781 -.400427E-07 0.789827E+00
0.702373E+01   0.50781 -.400427E-07 0.784205E+00
0.707373E+01   0.50781 -.400427E-07 0.778662E+00
0.712372E+01   0.50781 -.400427E-07 0.773196E+00
0.717373E+01   0.50781 -.400427E-07 0.767807E+00
0.722373E+01   0.50781 -.400427E-07 0.762493E+00
0.727373E+01   0.50781 -.400427E-07 0.757252E+00
0.732373E+01   0.50781 -.400427E-07 0.752082E+00
0.737372E+01   0.50781 -.400427E-07 0.746982E+00
0.742373E+01   0.50781 -.400427E-07 0.741951E+00
0.747373E+01   0.50781 -.400427E-07 0.736987E+00
0.752373E+01   0.50781 -.400427E-07 0.732089E+00
0.757373E+01   0.50781 -.400427E-07 0.727256E+00
0.762372E+01   0.50781 -.400427E-07 0.722487E+00
0.767373E+01   0.50781 -.400427E-07 0.717779E+00
0.772373E+01   0.50781 -.400427E-07 0.713132E+00
0.777373E+01   0.50781 -.400427E-07 0.708546E+00
0.782373E+01   0.50781 -.400427E-07 0.704017E+00
0.787372E+01   0.50781 -.400427E-07 0.699547E+00
0.792373E+01   0.50781 -.400427E-07 0.695132E+00
0.797373E+01   0.50781 -.400427E-07 0.690774E+00
0.802373E+01   0.50781 -.400427E-07 0.686469E+00
0.807372E+01   0.50781 -.400427E-07 0.682218E+00
0.812372E+01   0.50781 -.400427E-07 0.678019E+00
0.817373E+01   0.50781 -.400427E-07 0.673871E+00
0.822373E+01   0.50781 -.400427E-07 0.669774E+00
0.827373E+01   0.50781 -.400427E-07 0.665727E+00
0.832372E+01   0.50781 -.400427E-07 0.661728E+00
0.837372E+01   0.50781 -.400427E-07 0.657776E+00
0.842373E+01   0.50781 -.400427E-07 0.653872E+00
0.847373E+01   0.50781 -.400427E-07 0.650014E+00
0.852373E+01   0.50781 -.400427E-07 0.646201E+00
0.857372E+01   0.50781 -.400427E-07 0.642432E+00
0.862372E+01   0.50781 -.400427E-07 0.638708E+00
0.867373E+01   0.50781 -.400427E-07 0.635026E+00
0.872373E+01   0.50781 -.400427E-07 0.631386E+00
0.877373E+01   0.50781 -.400427E-07 0.627788E+00
0.882372E+01   0.50781 -.400427E-07 0.624231E+00
0.887372E+01   0.50781 -.400427E-07 0.620713E+00
0.892373E+01   0.50781 -.400427E-07 0.617235E+00
0.897373E+01   0.50781 -.400427E-07 0.613796E+00
0.902372E+01   0.50781 -.400427E-07 0.610395E+00
0.907372E+01   0.50781 -.400427E-07 0.607032E+00
0.912372E+01   0.50781 -.400427E-07 0.603705E+00
0.917373E+01   0.50781 -.400427E-07 0.600415E+00
0.922373E+01   0.50781 -.400427E-07 0.597160E+00
0.927372E+01   0.50781 -.400427E-07 0.593940E+00
0.932372E+01   0.50781 -.400427E-07 0.590755E+00
0.937372E+01   0.50781 -.400427E-07 0.587604E+00
0.942373E+01   0.50781 -.400427E-07 0.584486E+00
0.947373E+01   0.50781 -.400427E-07 0.581402E+00
0.952372E+01   0.50781 -.400427E-07 0.578349E+00
0.957372E+01   0.50781 -.400427E-07 0.575329E+00
0.962372E+01   0.50781 -.400427E-07 0.572340E+00
0.967373E+01   0.50781 -.400427E-07 0.569381E+00
0.972373E+01   0.50781 -.400427E-07 0.566454E+00
0.977372E+01   0.50781 -.400427E-07 0.563556E+00
0.982372E+01   0.50781 -.400427E-07 0.560687E+00
0.987372E+01   0.50781 -.400427E-07 0.557848E+00
0.992373E+01   0.50781 -.400427E-07 0.555037E+00
0.997373E+01   0.50781 -.400427E-07 0.552255E+00
0.100237E+02   0.50781 -.400427E-07 0.549500E+00
0.100737E+02   0.50781 -.400427E-07 0.546773E+00
0.101237E+02   0.50781 -.400427E-07 0.544072E+00
0.101737E+02   0.50781 -.400427E-07 0.541398E+00
0.102237E+02   0.50781 -.400427E-07 0.538751E+00
0.102737E+02   0.50781 -.400427E-07 0.536129E+00
0.103237E+02   0.50781 -.400427E-07 0.533532E+00
0.103737E+02   0.50781 -.400427E-07 0.530961E+00
0.104237E+02   0.50781 -.400427E-07 0.528414E+00
0.104737E+02   0.50781 -.400427E-07 0.525891E+00
0.105237E+02   0.50781 -.400427E-07 0.523393E+00
0.105737E+02   0.50781 -.400427E-07 0.520918E+00
0.106237E+02   0.50781 -.400427E-07 0.518466E+00
0.106737E+02   0.50781 -.400427E-07 0.516037E+00
0.107237E+02   0.50781 -.400427E-07 0.513631E+00
0.107737E+02   0.50781 -.400427E-07 0.511247E+00
0.108237E+02   0.50781 -.400427E-07 0.508886E+00
0.108737E+02   0.50781 -.400427E-07 0.506546E+00
0.109237E+02   0.50781 -.400427E-07 0.504227E+00
0.109737E+02   0.50781 -.400427E-07 0.501930E+00
0.110237E+02   0.50781 -.400427E-07 0.499653E+00
0.162373E+01   0.52734 0.887613E-04 0.339222E+01
0.162373E+01   0.52734 0.887613E-04 0.339222E+01
0.167373E+01   0.52734 0.887613E-04 0.329089E+01
0.172373E+01   0.52734 0.887613E-04 0.319543E+01
0.177373E+01   0.52734 0.887613E-04 0.310535E+01
0.182373E+01   0.52734 0.887613E-04 0.302021E+01
0.187373E+01   0.52734 0.887613E-04 0.293962E+01
0.192373E+01   0.52734 0.887613E-04 0.286321E+01
0.197373E+01   0.52734 0.887613E-04 0.279068E+01
0.202373E+01   0.52734 0.887613E-04 0.272173E+01
0.207373E+01   0.52734 0.887613E-04 0.265611E+01
0.212373E+01   0.52734 0.887613E-04 0.259357E+01
0.217373E+01   0.52734 0.887613E-04 0.253392E+01
0.222373E+01   0.52734 0.887613E-04 0.247694E+01
0.227373E+01   0.52734 0.887613E-04 0.242247E+01
0.232373E+01   0.52734 0.887613E-04 0.237035E+01
0.237373E+01   0.52734 0.887613E-04 0.232042E+01
0.242373E+01   0.52734 0.887613E-04 0.227255E+01
0.247373E+01   0.52734 0.887613E-04 0.222662E+01
0.252373E+01   0.52734 0.887613E-04 0.218250E+01
0.257373E+01   0.52734 0.887613E-04 0.214010E+01
0.262373E+01   0.52734 0.887613E-04 0.209932E+01
0.267373E+01   0.52734 0.887613E-04 0.206006E+01
0.272373E+01   0.52734 0.887613E-04 0.202224E+01
0.277373E+01   0.52734 0.887613E-04 0.198579E+01
0.282373E+01   0.52734 0.887613E-04 0.195063E+01
0.287373E+01   0.52734 0.887613E-04 0.191669E+01
0.292373E+01   0.52734 0.887613E-04 0.188391E+01
0.297373E+01   0.52734 0.887613E-04 0.185224E+01
0.302373E+01   0.52734 0.887613E-04 0.182161E+01
0.307373E+01   0.52734 0.887613E-04 0.179197E+01
0.312373E+01   0.52734 0.887613E-04 0.176329E+01
0.317373E+01   0.52734 0.887613E-04 0.173551E+01
0.322373E+01   0.52734 0.887613E-04 0.170859E+01
0.327373E+01   0.52734 0.887613E-04 0.168250E+01
0.332373E+01   0.52734 0.887613E-04 0.165719E+01
0.337373E+01   0.52734 0.887613E-04 0.163263E+01
0.342373E+01   0.52734 0.887613E-04 0.160879E+01
0.347373E+01   0.52734 0.887613E-04 0.158563E+01
0.352373E+01   0.52734 0.887613E-04 0.156313E+01
0.357373E+01   0.52734 0.887613E-04 0.154126E+01
0.362373E+01   0.52734 0.887613E-04 0.151999E+01
0.367373E+01   0.52734 0.887613E-04 0.149931E+01
0.372373E+01   0.52734 0.887613E-04 0.147917E+01
0.377373E+01   0.52734 0.887613E-04 0.145958E+01
0.382373E+01   0.52734 0.887613E-04 0.144049E+01
0.387373E+01   0.52734 0.887613E-04 0.142190E+01
0.392373E+01   0.52734 0.887613E-04 0.140378E+01
0.397373E+01   0.52734 0.887613E-04 0.138611E+01
0.402373E+01   0.52734 0.887613E-04 0.136889E+01
0.407373E+01   0.52734 0.887613E-04 0.135209E+01
0.412373E+01   0.52734 0.887613E-04 0.133569E+01
0.417373E+01   0.52734 0.887613E-04 0.131969E+01
0.422373E+01   0.52734 0.887613E-04 0.130407E+01
0.427373E+01   0.52734 0.887613E-04 0.128881E+01
0.432373E+01   0.52734 0.887613E-04 0.127391E+01
0.437373E+01   0.52734 0.887613E-04 0.125935E+01
0.442373E+01   0.52734 0.887613E-04 0.124511E+01
0.447373E+01   0.52734 0.887613E-04 0.123120E+01
0.452373E+01   0.52734 0.887613E-04 0.121759E+01
0.457373E+01   0.52734 0.887613E-04 0.120428E+01
0.462373E+01   0.52734 0.887613E-04 0.119126E+01
0.467373E+01   0.52734 0.887613E-04 0.117851E+01
0.472373E+01   0.52734 0.887613E-04 0.116604E+01
0.477373E+01   0.52734 0.887613E-04 0.115382E+01
0.482373E+01   0.52734 0.887613E-04 0.114186E+01
0.487373E+01   0.52734 0.887613E-04 0.113015E+01
0.492373E+01   0.52734 0.887613E-04 0.111867E+01
0.497373E+01   0.52734 0.887613E-04 0.110743E+01
0.502373E+01   0.52734 0.887613E-04 0.109641E+01
0.507373E+01   0.52734 0.887613E-04 0.108560E+01
0.512373E+01   0.52734 0.887613E-04 0.107501E+01
0.517373E+01   0.52734 0.887613E-04 0.106462E+01
0.522373E+01   0.52734 0.887613E-04 0.105443E+01
0.527373E+01   0.52734 0.887613E-04 0.104443E+01
0.532373E+01   0.52734 0.887613E-04 0.103462E+01
0.537373E+01   0.52734 0.887613E-04 0.102499E+01
0.542373E+01   0.52734 0.887613E-04 0.101555E+01
0.547373E+01   0.52734 0.887613E-04 0.100627E+01
0.552373E+01   0.52734 0.887613E-04 0.997160E+00
0.557373E+01   0.52734 0.887613E-04 0.988215E+00
0.562373E+01   0.52734 0.887613E-04 0.979429E+00
0.567373E+01   0.52734 0.887613E-04 0.970798E+00
0.572373E+01   0.52734 0.887613E-04 0.962317E+00
0.577373E+01   0.52734 0.887613E-04 0.953984E+00
0.582373E+01   0.52734 0.887613E-04 0.945793E+00
0.587373E+01   0.52734 0.887613E-04 0.937742E+00
0.592373E+01   0.52734 0.887613E-04 0.929827E+00
0.597373E+01   0.52734 0.887613E-04 0.922044E+00
0.602373E+01   0.52734 0.887613E-04 0.914391E+00
0.607373E+01   0.52734 0.887613E-04 0.906863E+00
0.612373E+01   0.52734 0.887613E-04 0.899459E+00
0.617373E+01   0.52734 0.887613E-04 0.892174E+00
0.622373E+01   0.52734 0.887613E-04 0.885007E+00
0.627373E+01   0.52734 0.887613E-04 0.877954E+00
0.632373E+01   0.52734 0.887613E-04 0.871012E+00
0.637372E+01   0.52734 0.887613E-04 0.864179E+00
0.642373E+01   0.52734 0.887613E-04 0.857452E+00
0.647373E+01   0.52734 0.887613E-04 0.850830E+00
0.652373E+01   0.52734 0.887613E-04 0.844309E+00
0.657373E+01   0.52734 0.887613E-04 0.837887E+00
0.662372E+01   0.52734 0.887613E-04 0.831562E+00
0.667373E+01   0.52734 0.887613E-04 0.825332E+00
0.672373E+01   0.52734 0.887613E-04 0.819195E+00
0.677373E+01   0.52734 0.887613E-04 0.813148E+00
0.682373E+01   0.52734 0.887613E-04 0.807189E+00
0.687372E+01   0.52734 0.887613E-04 0.801318E+00
0.692373E+01   0.52734 0.887613E-04 0.795531E+00
0.697373E+01   0.52734 0.887613E-04 0.789827E+00
0.702373E+01   0.52734 0.887613E-04 0.784205E+00
0.707373E+01   0.52734 0.887613E-04 0.778662E+00
0.712372E+01   0.52734 0.887613E-04 0.773196E+00
0.717373E+01   0.52734 0.887613E-04 0.767807E+00
0.722373E+01   0.52734 0.887613E-04 0.762493E+00
0.727373E+01   0.52734 0.887613E-04 0.757252E+00
0.732373E+01   0.52734 0.887613E-04 0.752082E+00
0.737372E+01   0.52734 0.887613E-04 0.746982E+00
0.742373E+01   0.52734 0.887613E-04 0.741951E+00
0.747373E+01   0.52734 0.887613E-04 0.736987E+00
0.752373E+01   0.52734 0.887613E-04 0.732089E+00
0.757373E+01   0.52734 0.887613E-04 0.727256E+00
0.762372E+01   0.52734 0.887613E-04 0.722487E+00
0.767373E+01   0.52734 0.887613E-04 0.717779E+00
0.772373E+01   0.52734 0.887613E-04 0.713132E+00
0.777373E+01   0.52734 0.887613E-04 0.708546E+00
0.782373E+01   0.52734 0.887613E-04 0.704017E+00
0.787372E+01   0.52734 0.887613E-04 0.699547E+00
0.792373E+01   0.52734 0.887613E-04 0.695132E+00
0.797373E+01   0.52734 0.887613E-04 0.690774E+00
0.802373E+01   0.52734 0.887613E-04 0.686469E+00
0.807372E+01   0.52734 0.887613E-04 0.682218E+00
0.812372E+01   0.52734 0.887613E-04 0.678019E+00
0.817373E+01   0.52734 0.887613E-04 0.673871E+00
0.822373E+01   0.52734 0.887613E-04 0.669774E+00
0.827373E+01   0.52734 0.887613E-04 0.665727E+00
0.832372E+01   0.52734 0.887613E-04 0.661728E+00
0.837372E+01   0.52734 0.887613E-04 0.657776E+00
0.842373E+01   0.52734 0.887613E-04 0.653872E+00
0.847373E+01   0.52734 0.887613E-04 0.650014E+00
0.852373E+01   0.52734 0.887613E-04 0.646201E+00
0.857372E+01   0.52734 0.887613E-04 0.642432E+00
0.862372E+01   0.52734 0.887613E-04 0.638708E+00
0.867373E+01   0.52734 0.887613E-04 0.635026E+00
0.872373E+01   0.52734 0.887613E-04 0.631386E+00
0.877373E+01   0.52734 0.887613E-04 0.627788E+00
0.882372E+01   0.52734 0.887613E-04 0.624231E+00
0.887372E+01   0.52734 0.887613E-04 0.620713E+00
0.892373E+01   0.52734 0.887613E-04 0.617235E+00
0.897373E+01   0.52734 0.887613E-04 0.613796E+00
0.902372E+01   0.52734 0.887613E-04 0.610395E+00
0.907372E+01   0.52734 0.887613E-04 0.607032E+00
0.912372E+01   0.52734 0.887613E-04 0.603705E+00
0.917373E+01   0.52734 0.887613E-04 0.600415E+00
0.922373E+01   0.52734 0.887613E-04 0.597160E+00
0.927372E+01   0.52734 0.887613E-04 0.593940E+00
0.932372E+01   0.52734 0.887613E-04 0.590755E+00
0.937372E+01   0.52734 0.887613E-04 0.587604E+00
0.942373E+01   0.52734 0.887613E-04 0.584486E+00
0.947373E+01   0.52734 0.887613E-04 0.581402E+00
0.952372E+01   0.52734 0.887613E-04 0.578349E+00
0.957372E+01   0.52734 0.887613E-04 0.575329E+00
0.962372E+01   0.52734 0.887613E-04 0.572340E+00
0.967373E+01   0.52734 0.887613E-04 0.569381E+00
0.972373E+01   0.52734 0.887613E-04 0.566454E+00
0.977372E+01   0.52734 0.887613E-04 0.563556E+00
0.982372E+01   0.52734 0.887613E-04 0.560687E+00
0.987372E+01   0.52734 0.887613E-04 0.557848E+00
0.992373E+01   0.52734 0.887613E-04 0.555037E+00
0.997373E+01   0.52734 0.887613E-04 0.552255E+00
0.100237E+02   0.52734 0.887613E-04 0.549500E+00
0.100737E+02   0.52734 0.887613E-04 0.546773E+00
0.101237E+02   0.52734 0.887613E-04 0.544072E+00
0.101737E+02   0.52734 0.887613E-04 0.541398E+00
0.102237E+02   0.52734 0.887613E-04 0.538751E+00
0.102737E+02   0.52734 0.887613E-04 0.536129E+00
0.103237E+02   0.52734 0.887613E-04 0.533532E+00
0.103737E+02   0.52734 0.887613E-04 0.530961E+00
0.104237E+02   0.52734 0.887613E-04 0.528414E+00
0.104737E+02   0.52734 0.887613E-04 0.525891E+00
0.105237E+02   0.52734 0.887613E-04 0.523393E+00
0.105737E+02   0.52734 0.887613E-04 0.520918E+00
0.106237E+02   0.52734 0.887613E-04 0.518466E+00
0.106737E+02   0.52734 0.887613E-04 0.516037E+00
0.107237E+02   0.52734 0.887613E-04 0.513631E+00
0.107737E+02   0.52734 0.887613E-04 0.511247E+00
0.108237E+02   0.52734 0.887613E-04 0.508886E+00
0.108737E+02   0.52734 0.887613E-04 0.506546E+00
0.109237E+02   0.52734 0.887613E-04 0.504227E+00
0.109737E+02   0.52734 0.887613E-04 0.501930E+00
0.110237E+02   0.52734 0.887613E-04 0.499653E+00
0.162373E+01   0.54688 0.591747E-04 0.339222E+01
0.162373E+01   0.54688 0.591752E-04 0.339222E+01
0.167373E+01   0.54688 0.591755E-04 0.329089E+01
0.172373E+01   0.54688 0.591758E-04 0.319543E+01
0.177373E+01   0.54688 0.591760E-04 0.310535E+01
0.182373E+01   0.54688 0.591762E-04 0.302021E+01
0.187373E+01   0.54688 0.591763E-04 0.293962E+01
0.192373E+01   0.54688 0.591763E-04 0.286321E+01
0.197373E+01   0.54688 0.591762E-04 0.279068E+01
0.202373E+01   0.54688 0.591761E-04 0.272173E+01
0.207373E+01   0.54688 0.591759E-04 0.265611E+01
0.212373E+01   0.54688 0.591757E-04 0.259357E+01
0.217373E+01   0.54688 0.591753E-04 0.253392E+01
0.222373E+01   0.54688 0.591749E-04 0.247694E+01
0.227373E+01   0.54688 0.591745E-04 0.242247E+01
0.232373E+01   0.54688 0.591739E-04 0.237035E+01
0.237373E+01   0.54688 0.591733E-04 0.232042E+01
0.242373E+01   0.54688 0.591727E-04 0.227255E+01
0.247373E+01   0.54688 0.591719E-04 0.222662E+01
0.252373E+01   0.54688 0.591711E-04 0.218250E+01
0.257373E+01   0.54688 0.591702E-04 0.214010E+01
0.262373E+01   0.54688 0.591693E-04 0.209932E+01
0.267373E+01   0.54688 0.591682E-04 0.206006E+01
0.272373E+01   0.54688 0.591672E-04 0.202224E+01
0.277373E+01   0.54688 0.591660E-04 0.198579E+01
0.282373E+01   0.54688 0.591648E-04 0.195063E+01
0.287373E+01   0.54688 0.591635E-04 0.191669E+01
0.292373E+01   0.54688 0.591621E-04 0.188391E+01
0.297373E+01   0.54688 0.591607E-04 0.185224E+01
0.302373E+01   0.54688 0.591592E-04 0.182161E+01
0.307373E+01   0.54688 0.591576E-04 0.179197E+01
0.312373E+01   0.54688 0.591560E-04 0.176329E+01
0.317373E+01   0.54688 0.591542E-04 0.173551E+01
0.322373E+01   0.54688 0.591525E-04 0.170859E+01
0.327373E+01   0.54688 0.591506E-04 0.168250E+01
0.332373E+01   0.54688 0.591487E-04 0.165719E+01
0.337373E+01   0.54688 0.591467E-04 0.163263E+01
0.342373E+01   0.54688 0.591447E-04 0.160879E+01
0.347373E+01   0.54688 0.591426E-04 0.158563E+01
0.352373E+01   0.54688 0.591404E-04 0.156313E+01
0.357373E+01   0.54688 0.591381E-04 0.154126E+01
0.362373E+01   0.54688 0.591358E-04 0.151999E+01
0.367373E+01   0.54688 0.591334E-04 0.149931E+01
0.372373E+01   0.54688 0.591310E-04 0.147917E+01
0.377373E+01   0.54688 0.591284E-04 0.145958E+01
0.382373E+01   0.54688 0.591259E-04 0.144049E+01
0.387373E+01   0.54688 0.591232E-04 0.142190E+01
0.392373E+01   0.54688 0.591205E-04 0.140378E+01
0.397373E+01   0.54688 0.591177E-04 0.138611E+01
0.402373E+01   0.54688 0.591148E-04 0.136889E+01
0.407373E+01   0.54688 0.591119E-04 0.135209E+01
0.412373E+01   0.54688 0.591089E-04 0.133569E+01
0.417373E+01   0.54688 0.591058E-04 0.131969E+01
0.422373E+01   0.54688 0.591027E-04 0.130407E+01
0.427373E+01   0.54688 0.590995E-04 0.128881E+01
0.432373E+01   0.54688 0.590963E-04 0.127391E+01
0.437373E+01   0.54688 0.590929E-04 0.125935E+01
0.442373E+01   0.54688 0.590895E-04 0.124511E+01
0.447373E+01   0.54688 0.590861E-04 0.123120E+01
0.452373E+01   0.54688 0.590826E-04 0.121759E+01
0.457373E+01   0.54688 0.590790E-04 0.120428E+01
0.462373E+01   0.54688 0.590753E-04 0.119126E+01
0.467373E+01   0.54688 0.590716E-04 0.117851E+01
0.472373E+01   0.54688 0.590678E-04 0.116604E+01
0.477373E+01   0.54688 0.590640E-04 0.115382E+01
0.482373E+01   0.54688 0.590601E-04 0.114186E+01
0.487373E+01   0.54688 0.590561E-04 0.113015E+01
0.492373E+01   0.54688 0.590520E-04 0.111867E+01
0.497373E+01   0.54688 0.590479E-04 0.110743E+01
0.502373E+01   0.54688 0.590438E-04 0.109641E+01
0.507373E+01   0.54688 0.590395E-04 0.108560E+01
0.512373E+01   0.54688 0.590352E-04 0.107501E+01
0.517373E+01   0.54688 0.590309E-04 0.106462E+01
0.522373E+01   0.54688 0.590264E-04 0.105443E+01
0.527373E+01   0.54688 0.590219E-04 0.104443E+01
0.532373E+01   0.54688 0.590174E-04 0.103462E+01
0.537373E+01   0.54688 0.590128E-04 0.102499E+01
0.542373E+01   0.54688 0.590081E-04 0.101555E+01
0.547373E+01   0.54688 0.590033E-04 0.100627E+01
0.552373E+01   0.54688 0.589985E-04 0.997160E+00
0.557373E+01   0.54688 0.589937E-04 0.988215E+00
0.562373E+01   0.54688 0.589887E-04 0.979429E+00
0.567373E+01   0.54688 0.589838E-04 0.970798E+00
0.572373E+01   0.54688 0.589787E-04 0.962317E+00
0.577373E+01   0.54688 0.589736E-04 0.953984E+00
0.582373E+01   0.54688 0.589684E-04 0.945793E+00
0.587373E+01   0.54688 0.589632E-04 0.937742E+00
0.592373E+01   0.54688 0.589579E-04 0.929827E+00
0.597373E+01   0.54688 0.589525E-04 0.922044E+00
0.602373E+01   0.54688 0.589471E-04 0.914391E+00
0.607373E+01   0.54688 0.589416E-04 0.906863E+00
0.612373E+01   0.54688 0.589361E-04 0.899459E+00
0.617373E+01   0.54688 0.589305E-04 0.892174E+00
0.622373E+01   0.54688 0.589248E-04 0.885007E+00
0.627373E+01   0.54688 0.589191E-04 0.877954E+00
0.632373E+01   0.54688 0.589133E-04 0.871012E+00
0.637372E+01   0.54688 0.589075E-04 0.864179E+00
0.642373E+01   0.54688 0.589016E-04 0.857452E+00
0.647373E+01   0.54688 0.588957E-04 0.850830E+00
0.652373E+01   0.54688 0.588896E-04 0.844309E+00
0.657373E+01   0.54688 0.588836E-04 0.837887E+00
0.662372E+01   0.54688 0.588774E-04 0.831562E+00
