0.397373E+01   0.97656   1.3861 0.994913E+00
0.402373E+01   0.52734   1.3689 0.887613E-04
0.402373E+01   0.97656   1.3689 0.992074E+00
0.407373E+01   0.52734   1.3521 0.887613E-04
0.407373E+01   0.97656   1.3521 0.988624E+00
0.412373E+01   0.52734   1.3357 0.887613E-04
0.412373E+01   0.97656   1.3357 0.984574E+00
0.417373E+01   0.52734   1.3197 0.887613E-04
0.417373E+01   0.97656   1.3197 0.979935E+00
0.422373E+01   0.52734   1.3041 0.887613E-04
0.422373E+01   0.97656   1.3041 0.974719E+00
0.427373E+01   0.52734   1.2888 0.887613E-04
0.427373E+01   0.97656   1.2888 0.968940E+00
0.432373E+01   0.52734   1.2739 0.887613E-04
0.432373E+01   0.97656   1.2739 0.962611E+00
0.437373E+01   0.52734   1.2593 0.887613E-04
0.437373E+01   0.97656   1.2593 0.955747E+00
0.442373E+01   0.52734   1.2451 0.887613E-04
0.442373E+01   0.97656   1.2451 0.948366E+00
0.447373E+01   0.52734   1.2312 0.887613E-04
0.447373E+01   0.97656   1.2312 0.940482E+00
0.452373E+01   0.52734   1.2176 0.887613E-04
0.452373E+01   0.97656   1.2176 0.932115E+00
0.457373E+01   0.52734   1.2043 0.887613E-04
0.457373E+01   0.97656   1.2043 0.923281E+00
0.462373E+01   0.52734   1.1913 0.887613E-04
0.462373E+01   0.97656   1.1913 0.914000E+00
0.467373E+01   0.52734   1.1785 0.887613E-04
0.467373E+01   0.97656   1.1785 0.904290E+00
0.472373E+01   0.52734   1.1660 0.887613E-04
0.472373E+01   0.97656   1.1660 0.894173E+00
0.477373E+01   0.52734   1.1538 0.887613E-04
0.477373E+01   0.97656   1.1538 0.883666E+00
0.482373E+01   0.52734   1.1419 0.887613E-04
0.482373E+01   0.97656   1.1419 0.872791E+00
0.487373E+01   0.52734   1.1301 0.887613E-04
0.487373E+01   0.97656   1.1301 0.861568E+00
0.492373E+01   0.52734   1.1187 0.887613E-04
0.492373E+01   0.97656   1.1187 0.850018E+00
0.497373E+01   0.52734   1.1074 0.887613E-04
0.497373E+01   0.97656   1.1074 0.838163E+00
0.502373E+01   0.52734   1.0964 0.887613E-04
0.502373E+01   0.97656   1.0964 0.826023E+00
0.507373E+01   0.52734   1.0856 0.887613E-04
0.507373E+01   0.97656   1.0856 0.813619E+00
0.512373E+01   0.52734   1.0750 0.887613E-04
0.512373E+01   0.97656   1.0750 0.800973E+00
0.517373E+01   0.52734   1.0646 0.887613E-04
0.517373E+01   0.97656   1.0646 0.788104E+00
0.522373E+01   0.52734   1.0544 0.887613E-04
0.522373E+01   0.97656   1.0544 0.775035E+00
0.527373E+01   0.52734   1.0444 0.887613E-04
0.527373E+01   0.97656   1.0444 0.761786E+00
0.532373E+01   0.52734   1.0346 0.887613E-04
0.532373E+01   0.97656   1.0346 0.748377E+00
0.537373E+01   0.52734   1.0250 0.887613E-04
0.537373E+01   0.97656   1.0250 0.734828E+00
0.542373E+01   0.52734   1.0155 0.887613E-04
0.542373E+01   0.97656   1.0155 0.721159E+00
0.547373E+01   0.52734   1.0063 0.887613E-04
0.547373E+01   0.97656   1.0063 0.707390E+00
0.552373E+01   0.52734   0.9972 0.887613E-04
0.552373E+01   0.97656   0.9972 0.693539E+00
0.557373E+01   0.52734   0.9882 0.887613E-04
0.557373E+01   0.97656   0.9882 0.679625E+00
0.562373E+01   0.52734   0.9794 0.887613E-04
0.562373E+01   0.97656   0.9794 0.665666E+00
0.567373E+01   0.52734   0.9708 0.887613E-04
0.567373E+01   0.97656   0.9708 0.651680E+00
0.572373E+01   0.52734   0.9623 0.887613E-04
0.572373E+01   0.97656   0.9623 0.637683E+00
0.577373E+01   0.52734   0.9540 0.887613E-04
0.577373E+01   0.97656   0.9540 0.623693E+00
0.582373E+01   0.52734   0.9458 0.887613E-04
0.582373E+01   0.97656   0.9458 0.609724E+00
0.587373E+01   0.52734   0.9377 0.887613E-04
0.587373E+01   0.97656   0.9377 0.595794E+00
0.587373E+01   1.50391   0.9377 0.720473E-04
0.592373E+01   0.52734   0.9298 0.887613E-04
0.592373E+01   0.97656   0.9298 0.581915E+00
0.592373E+01   1.48438   0.9298 0.701024E-04
0.597373E+01   0.52734   0.9220 0.887613E-04
0.597373E+01   0.97656   0.9220 0.568103E+00
0.597373E+01   1.36719   0.9220 0.135389E-03
0.597373E+01   1.44531   0.9220 0.700776E-04
0.597373E+01   1.46484   0.9220 0.691306E-04
0.602373E+01   0.52734   0.9144 0.887613E-04
0.602373E+01   0.97656   0.9144 0.554370E+00
0.602373E+01   1.42578   0.9144 0.742941E-04
0.607373E+01   0.52734   0.9069 0.887613E-04
0.607373E+01   0.64453   0.9069 0.229242E-03
0.607373E+01   0.97656   0.9069 0.540730E+00
0.607373E+01   1.38672   0.9069 0.100803E-03
0.607373E+01   1.40625   0.9069 0.833161E-04
0.612373E+01   0.52734   0.8995 0.887613E-04
0.612373E+01   0.64453   0.8995 0.226598E-03
0.612373E+01   0.97656   0.8995 0.527194E+00
0.617373E+01   0.52734   0.8922 0.887613E-04
0.617373E+01   0.64453   0.8922 0.223965E-03
0.617373E+01   0.97656   0.8922 0.513775E+00
0.622373E+01   0.52734   0.8850 0.887613E-04
0.622373E+01   0.64453   0.8850 0.221344E-03
0.622373E+01   0.97656   0.8850 0.500483E+00
0.627373E+01   0.52734   0.8780 0.887613E-04
0.627373E+01   0.64453   0.8780 0.218735E-03
0.627373E+01   0.97656   0.8780 0.487328E+00
0.632373E+01   0.52734   0.8710 0.887613E-04
0.632373E+01   0.64453   0.8710 0.216138E-03
0.632373E+01   0.97656   0.8710 0.474319E+00
0.637372E+01   0.52734   0.8642 0.887613E-04
0.637372E+01   0.64453   0.8642 0.213553E-03
0.637372E+01   0.97656   0.8642 0.461467E+00
0.642373E+01   0.52734   0.8575 0.887613E-04
0.642373E+01   0.64453   0.8575 0.210982E-03
0.642373E+01   0.97656   0.8575 0.448779E+00
0.647373E+01   0.52734   0.8508 0.887613E-04
0.647373E+01   0.64453   0.8508 0.208424E-03
0.647373E+01   0.97656   0.8508 0.436262E+00
0.652373E+01   0.52734   0.8443 0.887613E-04
0.652373E+01   0.64453   0.8443 0.205879E-03
0.652373E+01   0.97656   0.8443 0.423925E+00
0.657373E+01   0.52734   0.8379 0.887613E-04
0.657373E+01   0.64453   0.8379 0.203348E-03
0.657373E+01   0.97656   0.8379 0.411772E+00
0.662372E+01   0.52734   0.8316 0.887613E-04
0.662372E+01   0.64453   0.8316 0.200832E-03
0.662372E+01   0.97656   0.8316 0.399811E+00
0.667373E+01   0.52734   0.8253 0.887613E-04
0.667373E+01   0.64453   0.8253 0.198330E-03
0.667373E+01   0.97656   0.8253 0.388047E+00
0.672373E+01   0.52734   0.8192 0.887613E-04
0.672373E+01   0.64453   0.8192 0.195842E-03
0.672373E+01   0.97656   0.8192 0.376484E+00
0.677373E+01   0.52734   0.8131 0.887613E-04
0.677373E+01   0.64453   0.8131 0.193370E-03
0.677373E+01   0.97656   0.8131 0.365126E+00
0.682373E+01   0.52734   0.8072 0.887613E-04
0.682373E+01   0.64453   0.8072 0.190913E-03
0.682373E+01   0.97656   0.8072 0.353977E+00
0.687372E+01   0.52734   0.8013 0.887613E-04
0.687372E+01   0.64453   0.8013 0.188471E-03
0.687372E+01   0.97656   0.8013 0.343041E+00
0.692373E+01   0.52734   0.7955 0.887613E-04
0.692373E+01   0.64453   0.7955 0.186045E-03
0.692373E+01   0.97656   0.7955 0.332319E+00
0.697373E+01   0.52734   0.7898 0.887613E-04
0.697373E+01   0.64453   0.7898 0.183635E-03
0.697373E+01   0.97656   0.7898 0.321815E+00
0.702373E+01   0.52734   0.7842 0.887613E-04
0.702373E+01   0.64453   0.7842 0.181241E-03
0.702373E+01   0.97656   0.7842 0.311530E+00
0.707373E+01   0.52734   0.7787 0.887613E-04
0.707373E+01   0.64453   0.7787 0.178863E-03
0.707373E+01   0.97656   0.7787 0.301466E+00
0.712372E+01   0.52734   0.7732 0.887613E-04
0.712372E+01   0.64453   0.7732 0.176502E-03
0.712372E+01   0.97656   0.7732 0.291622E+00
0.717373E+01   0.52734   0.7678 0.887613E-04
0.717373E+01   0.64453   0.7678 0.174158E-03
0.717373E+01   0.97656   0.7678 0.282000E+00
0.722373E+01   0.52734   0.7625 0.887613E-04
0.722373E+01   0.64453   0.7625 0.171830E-03
0.722373E+01   0.97656   0.7625 0.272601E+00
0.727373E+01   0.52734   0.7573 0.887613E-04
0.727373E+01   0.64453   0.7573 0.169520E-03
0.727373E+01   0.97656   0.7573 0.263423E+00
0.732373E+01   0.52734   0.7521 0.887613E-04
0.732373E+01   0.64453   0.7521 0.167227E-03
0.732373E+01   0.97656   0.7521 0.254466E+00
0.732373E+01   1.50391   0.7521 0.845217E-05
0.737372E+01   0.52734   0.7470 0.887613E-04
0.737372E+01   0.64453   0.7470 0.164952E-03
0.737372E+01   0.80078   0.7470 0.838000E-02
0.737372E+01   0.97656   0.7470 0.245730E+00
0.742373E+01   0.52734   0.7420 0.887613E-04
0.742373E+01   0.64453   0.7420 0.162694E-03
0.742373E+01   0.80078   0.7420 0.808021E-02
0.742373E+01   0.97656   0.7420 0.237213E+00
0.747373E+01   0.52734   0.7370 0.887613E-04
0.747373E+01   0.64453   0.7370 0.160454E-03
0.747373E+01   0.80078   0.7370 0.778947E-02
0.747373E+01   0.97656   0.7370 0.228913E+00
0.752373E+01   0.52734   0.7321 0.887613E-04
0.752373E+01   0.64453   0.7321 0.158233E-03
0.752373E+01   0.80078   0.7321 0.750759E-02
0.752373E+01   0.97656   0.7321 0.220831E+00
0.757373E+01   0.52734   0.7273 0.887613E-04
0.757373E+01   0.64453   0.7273 0.156029E-03
0.757373E+01   0.80078   0.7273 0.723445E-02
0.757373E+01   0.97656   0.7273 0.212962E+00
0.757373E+01   1.26953   0.7273 0.886486E-03
0.762372E+01   0.52734   0.7225 0.887613E-04
0.762372E+01   0.64453   0.7225 0.153843E-03
0.762372E+01   0.80078   0.7225 0.696986E-02
0.762372E+01   0.97656   0.7225 0.205306E+00
0.767373E+01   0.52734   0.7178 0.887613E-04
0.767373E+01   0.64453   0.7178 0.151676E-03
0.767373E+01   0.80078   0.7178 0.671367E-02
0.767373E+01   0.95703   0.7178 0.197963E+00
0.772373E+01   0.52734   0.7131 0.887613E-04
0.772373E+01   0.64453   0.7131 0.149527E-03
0.772373E+01   0.80078   0.7131 0.646571E-02
0.772373E+01   0.95703   0.7131 0.191206E+00
0.777373E+01   0.52734   0.7085 0.887613E-04
0.777373E+01   0.64453   0.7085 0.147397E-03
0.777373E+01   0.80078   0.7085 0.622581E-02
0.777373E+01   0.95703   0.7085 0.184630E+00
0.782373E+01   0.52734   0.7040 0.887613E-04
0.782373E+01   0.64453   0.7040 0.145286E-03
0.782373E+01   0.80078   0.7040 0.599380E-02
0.782373E+01   0.95703   0.7040 0.178234E+00
0.782373E+01   1.28906   0.7040 0.604536E-03
0.787372E+01   0.52734   0.6995 0.887613E-04
0.787372E+01   0.64453   0.6995 0.143193E-03
0.787372E+01   0.80078   0.6995 0.576952E-02
0.787372E+01   0.95703   0.6995 0.172014E+00
0.792373E+01   0.52734   0.6951 0.887613E-04
0.792373E+01   0.64453   0.6951 0.141119E-03
0.792373E+01   0.80078   0.6951 0.555279E-02
0.792373E+01   0.95703   0.6951 0.165968E+00
0.797373E+01   0.52734   0.6908 0.887613E-04
0.797373E+01   0.64453   0.6908 0.139065E-03
0.797373E+01   0.80078   0.6908 0.534343E-02
0.797373E+01   0.95703   0.6908 0.160093E+00
0.797373E+01   1.30859   0.6908 0.434979E-03
0.802373E+01   0.52734   0.6865 0.887613E-04
0.802373E+01   0.64453   0.6865 0.137029E-03
0.802373E+01   0.80078   0.6865 0.514127E-02
0.802373E+01   0.95703   0.6865 0.154386E+00
0.807372E+01   0.52734   0.6822 0.887613E-04
0.807372E+01   0.64453   0.6822 0.135012E-03
0.807372E+01   0.80078   0.6822 0.494614E-02
0.807372E+01   0.95703   0.6822 0.148844E+00
0.812372E+01   0.52734   0.6780 0.887613E-04
0.812372E+01   0.64453   0.6780 0.133015E-03
0.812372E+01   0.80078   0.6780 0.475787E-02
0.812372E+01   0.95703   0.6780 0.143464E+00
0.812372E+01   1.32813   0.6780 0.325407E-03
0.817373E+01   0.52734   0.6739 0.887613E-04
0.817373E+01   0.64453   0.6739 0.131037E-03
0.817373E+01   0.80078   0.6739 0.457627E-02
0.817373E+01   0.95703   0.6739 0.138244E+00
0.822373E+01   0.52734   0.6698 0.887613E-04
0.822373E+01   0.64453   0.6698 0.129078E-03
0.822373E+01   0.80078   0.6698 0.440117E-02
0.822373E+01   0.95703   0.6698 0.133180E+00
0.822373E+01   1.34766   0.6698 0.250655E-03
0.827373E+01   0.52734   0.6657 0.887613E-04
0.827373E+01   0.64453   0.6657 0.127138E-03
0.827373E+01   0.80078   0.6657 0.423241E-02
0.827373E+01   0.95703   0.6657 0.128268E+00
0.827373E+01   1.36719   0.6657 0.197819E-03
0.832372E+01   0.52734   0.6617 0.887613E-04
0.832372E+01   0.64453   0.6617 0.125218E-03
0.832372E+01   0.80078   0.6617 0.406981E-02
0.832372E+01   0.95703   0.6617 0.123507E+00
0.837372E+01   0.52734   0.6578 0.887613E-04
0.837372E+01   0.64453   0.6578 0.123317E-03
0.837372E+01   0.80078   0.6578 0.391319E-02
0.837372E+01   0.95703   0.6578 0.118892E+00
0.837372E+01   1.38672   0.6578 0.159424E-03
0.842373E+01   0.52734   0.6539 0.887613E-04
0.842373E+01   0.64453   0.6539 0.121436E-03
0.842373E+01   0.80078   0.6539 0.376239E-02
0.842373E+01   0.95703   0.6539 0.114421E+00
0.847373E+01   0.52734   0.6500 0.887613E-04
0.847373E+01   0.64453   0.6500 0.119574E-03
0.847373E+01   0.80078   0.6500 0.361724E-02
0.847373E+01   0.95703   0.6500 0.110090E+00
0.847373E+01   1.40625   0.6500 0.131496E-03
0.852373E+01   0.52734   0.6462 0.887613E-04
0.852373E+01   0.64453   0.6462 0.117732E-03
0.852373E+01   0.80078   0.6462 0.347758E-02
0.852373E+01   0.95703   0.6462 0.105896E+00
0.857372E+01   0.52734   0.6424 0.887613E-04
0.857372E+01   0.64453   0.6424 0.115909E-03
0.857372E+01   0.80078   0.6424 0.334323E-02
0.857372E+01   0.95703   0.6424 0.101835E+00
0.857372E+01   1.42578   0.6424 0.111665E-03
0.862372E+01   0.52734   0.6387 0.887613E-04
0.862372E+01   0.64453   0.6387 0.114105E-03
0.862372E+01   0.80078   0.6387 0.321403E-02
0.862372E+01   0.95703   0.6387 0.979062E-01
0.867373E+01   0.52734   0.6350 0.887613E-04
0.867373E+01   0.64453   0.6350 0.112321E-03
0.867373E+01   0.80078   0.6350 0.308983E-02
0.867373E+01   0.95703   0.6350 0.941045E-01
0.867373E+01   1.44531   0.6350 0.981296E-04
0.872373E+01   0.52734   0.6314 0.887613E-04
0.872373E+01   0.64453   0.6314 0.110557E-03
0.872373E+01   0.80078   0.6314 0.297046E-02
0.872373E+01   0.95703   0.6314 0.904274E-01
0.877373E+01   0.52734   0.6278 0.887613E-04
0.877373E+01   0.64453   0.6278 0.108812E-03
0.877373E+01   0.80078   0.6278 0.285577E-02
0.877373E+01   0.95703   0.6278 0.868715E-01
0.877373E+01   1.46484   0.6278 0.892776E-04
0.882372E+01   0.52734   0.6242 0.887613E-04
0.882372E+01   0.64453   0.6242 0.107086E-03
0.882372E+01   0.80078   0.6242 0.274560E-02
0.882372E+01   0.95703   0.6242 0.834341E-01
0.887372E+01   0.52734   0.6207 0.887613E-04
0.887372E+01   0.64453   0.6207 0.105380E-03
0.887372E+01   0.80078   0.6207 0.263981E-02
0.887372E+01   0.95703   0.6207 0.801119E-01
0.887372E+01   1.48438   0.6207 0.836531E-04
0.892373E+01   0.52734   0.6172 0.887613E-04
0.892373E+01   0.64453   0.6172 0.103693E-03
0.892373E+01   0.80078   0.6172 0.253824E-02
0.892373E+01   0.95703   0.6172 0.769020E-01
0.892373E+01   1.50391   0.6172 0.803532E-04
0.897373E+01   0.52734   0.6138 0.887613E-04
0.897373E+01   0.64453   0.6138 0.102026E-03
0.897373E+01   0.80078   0.6138 0.244074E-02
0.897373E+01   0.95703   0.6138 0.738014E-01
0.902372E+01   0.52734   0.6104 0.887613E-04
0.902372E+01   0.64453   0.6104 0.100377E-03
0.902372E+01   0.80078   0.6104 0.234718E-02
0.902372E+01   0.95703   0.6104 0.708072E-01
0.907372E+01   0.52734   0.6070 0.887613E-04
0.907372E+01   0.64453   0.6070 0.987486E-04
0.907372E+01   0.78125   0.6070 0.226565E-02
0.907372E+01   0.95703   0.6070 0.679166E-01
0.912372E+01   0.52734   0.6037 0.887613E-04
0.912372E+01   0.64453   0.6037 0.971391E-04
0.912372E+01   0.78125   0.6037 0.219319E-02
0.912372E+01   0.95703   0.6037 0.651267E-01
0.917373E+01   0.52734   0.6004 0.887613E-04
0.917373E+01   0.64453   0.6004 0.955487E-04
0.917373E+01   0.78125   0.6004 0.212289E-02
0.917373E+01   0.95703   0.6004 0.624346E-01
0.922373E+01   0.52734   0.5972 0.887613E-04
0.922373E+01   0.64453   0.5972 0.939774E-04
0.922373E+01   0.78125   0.5972 0.205472E-02
0.922373E+01   0.95703   0.5972 0.598377E-01
0.927372E+01   0.52734   0.5939 0.887613E-04
0.927372E+01   0.64453   0.5939 0.924252E-04
0.927372E+01   0.78125   0.5939 0.198861E-02
0.927372E+01   0.95703   0.5939 0.573333E-01
0.932372E+01   0.52734   0.5908 0.887613E-04
0.932372E+01   0.62500   0.5908 0.910707E-04
0.932372E+01   0.78125   0.5908 0.192451E-02
0.932372E+01   0.93750   0.5908 0.551425E-01
0.937372E+01   0.52734   0.5876 0.887613E-04
0.937372E+01   0.62500   0.5876 0.898592E-04
0.937372E+01   0.78125   0.5876 0.186237E-02
0.937372E+01   0.93750   0.5876 0.530881E-01
0.942373E+01   0.52734   0.5845 0.887613E-04
0.942373E+01   0.62500   0.5845 0.886574E-04
0.942373E+01   0.78125   0.5845 0.180214E-02
0.942373E+01   0.93750   0.5845 0.511021E-01
0.947373E+01   0.52734   0.5814 0.887613E-04
0.947373E+01   0.62500   0.5814 0.874653E-04
0.947373E+01   0.78125   0.5814 0.174376E-02
0.947373E+01   0.93750   0.5814 0.491824E-01
0.952372E+01   0.52734   0.5783 0.887613E-04
0.952372E+01   0.62500   0.5783 0.862829E-04
0.952372E+01   0.78125   0.5783 0.168718E-02
0.952372E+01   0.93750   0.5783 0.473272E-01
0.957372E+01   0.52734   0.5753 0.887613E-04
0.957372E+01   0.62500   0.5753 0.851103E-04
0.957372E+01   0.78125   0.5753 0.163236E-02
0.957372E+01   0.93750   0.5753 0.455346E-01
0.962372E+01   0.52734   0.5723 0.887613E-04
0.962372E+01   0.62500   0.5723 0.839475E-04
0.962372E+01   0.78125   0.5723 0.157925E-02
0.962372E+01   0.93750   0.5723 0.438028E-01
0.967373E+01   0.52734   0.5694 0.887613E-04
0.967373E+01   0.62500   0.5694 0.827945E-04
0.967373E+01   0.78125   0.5694 0.152780E-02
0.967373E+01   0.93750   0.5694 0.421301E-01
0.972373E+01   0.52734   0.5665 0.887613E-04
0.972373E+01   0.62500   0.5665 0.816514E-04
0.972373E+01   0.78125   0.5665 0.147796E-02
0.972373E+01   0.93750   0.5665 0.405147E-01
0.977372E+01   0.52734   0.5636 0.887613E-04
0.977372E+01   0.62500   0.5636 0.805182E-04
0.977372E+01   0.78125   0.5636 0.142970E-02
0.977372E+01   0.93750   0.5636 0.389549E-01
0.982372E+01   0.52734   0.5607 0.887613E-04
0.982372E+01   0.62500   0.5607 0.793948E-04
0.982372E+01   0.78125   0.5607 0.138295E-02
0.982372E+01   0.93750   0.5607 0.374491E-01
0.987372E+01   0.52734   0.5578 0.887613E-04
0.987372E+01   0.62500   0.5578 0.782814E-04
0.987372E+01   0.78125   0.5578 0.133769E-02
0.987372E+01   0.93750   0.5578 0.359958E-01
0.992373E+01   0.52734   0.5550 0.887613E-04
0.992373E+01   0.60547   0.5550 0.773715E-04
0.992373E+01   0.78125   0.5550 0.129386E-02
0.992373E+01   0.93750   0.5550 0.345934E-01
0.997373E+01   0.52734   0.5523 0.887613E-04
0.997373E+01   0.60547   0.5523 0.766227E-04
0.997373E+01   0.78125   0.5523 0.125143E-02
0.997373E+01   0.93750   0.5523 0.332404E-01
0.100237E+02   0.52734   0.5495 0.887613E-04
0.100237E+02   0.60547   0.5495 0.758775E-04
0.100237E+02   0.78125   0.5495 0.121036E-02
0.100237E+02   0.93750   0.5495 0.319353E-01
0.100737E+02   0.52734   0.5468 0.887613E-04
0.100737E+02   0.60547   0.5468 0.751360E-04
0.100737E+02   0.78125   0.5468 0.117060E-02
0.100737E+02   0.93750   0.5468 0.306767E-01
